"x","y","X","N","Al","Ca","Cr","Fe","K","Mg","Mn","Na","Si","Ti","An","Labels","Zone"
42.5,17.5,241043,4,5607,4574,3,38,12,27,4,130,5916,40,93.2406453060785,"SK394AZone1b",2
42.5,2.5,248543,4,5574,4496,4,30,15,31,4,155,5956,41,91.660322076433,"SK394AZone1b",2
42.5,21.5,239043,4,5643,4548,9,28,10,31,4,122,5906,50,92.7138708961966,"SK394AZone1b",2
42.5,22.5,238543,4,5540,4633,8,27,24,37,9,122,5836,36,94.4360180054257,"SK394AZone1b",2
42.5,24.5,237543,4,5593,4552,7,37,9,39,12,147,5921,50,92.7949131131015,"SK394AZone1b",2
42.5,25.5,237043,4,5596,4528,8,48,14,31,4,173,6035,47,92.3086598116722,"SK394AZone1b",2
42.5,26.5,236543,4,5380,4501,6,37,16,30,8,173,6077,46,91.7616248475641,"SK394AZone1b",2
42.5,27.5,236043,4,5501,4302,8,41,11,42,9,201,5960,47,87.7297745565454,"SK394AZone1b",2
42.5,28.5,235543,4,5613,4311,3,37,15,50,14,227,6000,51,87.9121195445815,"SK394AZone1b",2
42.5,29.5,235043,4,5122,3851,5,42,10,45,9,518,6350,41,78.5922646005182,"SK394AZone1a",1
42.5,3.5,248043,4,5540,4426,5,44,25,45,9,157,5990,53,90.2420832805973,"SK394AZone1b",2
42.5,30.5,234543,4,5108,4031,7,41,18,41,8,506,6370,40,82.2391643612386,"SK394AZone1a",1
42.5,31.5,234043,4,5168,3953,5,63,24,50,7,420,6171,55,80.6588411315931,"SK394AZone1a",1
42.5,4.5,247543,4,5595,4532,4,25,18,30,7,145,5886,53,92.389702028577,"SK394AZone1b",2
42.5,5.5,247043,4,5621,4538,1,37,13,28,6,156,5925,38,92.5112653539344,"SK394AZone1b",2
42.5,6.5,246543,4,5480,4521,6,18,22,37,14,139,5929,42,92.1668359320886,"SK394AZone1b",2
42.5,7.5,246043,4,5611,4579,2,28,14,31,5,138,5812,41,93.3419480772096,"SK394AZone1b",2
42.5,8.5,245543,4,5599,4577,1,35,18,43,10,134,5742,46,93.3014269687571,"SK394AZone1b",2
42.5,9.5,245043,4,5670,4500,5,33,18,27,8,122,5973,45,91.7413642933379,"SK394AZone1b",2
423.5,328.5,85924,4,5303,3902,4,48,21,50,8,488,6486,38,79.6255528660557,"SK394AZone13a",3
424.5,327.5,86425,4,5142,3878,3,49,23,45,11,448,6358,59,79.1392995646263,"SK394AZone13a",3
424.5,328.5,85925,4,5139,3925,5,41,22,46,17,479,6406,46,80.0915456132588,"SK394AZone13a",3
424.5,329.5,85425,4,5211,4018,7,44,19,57,8,443,6375,56,81.9757771562977,"SK394AZone13a",3
425.5,327.5,86426,4,5146,3939,7,37,18,39,6,510,6300,38,80.375193372426,"SK394AZone13a",3
425.5,328.5,85926,4,5201,3942,7,45,19,71,5,437,6228,29,80.4359750351046,"SK394AZone13a",3
425.5,329.5,85426,4,5281,3987,5,50,23,48,2,491,6347,31,81.3476999752848,"SK394AZone13a",3
425.5,330.5,84926,4,5176,3848,1,37,26,41,7,536,6570,50,78.5314829378396,"SK394AZone13b",4
426.5,326.5,86927,4,5195,3959,7,56,27,57,8,449,6329,50,80.7804044569505,"SK394AZone13a",3
426.5,327.5,86427,4,5168,3996,4,42,19,46,13,511,6316,55,81.5300449633208,"SK394AZone13a",3
426.5,328.5,85927,4,5139,4090,3,34,13,65,7,479,6432,44,83.4345370605859,"SK394AZone13a",3
426.5,329.5,85427,4,5081,3927,5,31,16,56,6,465,6208,50,80.1320667217113,"SK394AZone13b",4
426.5,330.5,84927,4,5005,3831,4,44,24,59,9,442,6201,47,78.1870535159937,"SK394AZone13b",4
427.5,325.5,87428,4,5035,3951,5,56,9,48,5,503,6342,39,80.6183200231407,"SK394AZone13a",3
427.5,326.5,86928,4,5259,3920,5,44,21,48,4,460,6471,47,79.9902428421277,"SK394AZone13a",3
427.5,327.5,86428,4,5059,3841,3,35,15,70,5,440,6386,51,78.389659058256,"SK394AZone13a",3
427.5,328.5,85928,4,5342,4134,2,42,14,39,5,432,6372,55,84.3260014465397,"SK394AZone13a",3
427.5,329.5,85428,4,5112,4012,9,44,18,42,7,477,6263,47,81.8542138309404,"SK394AZone13a",3
427.5,330.5,84928,4,5103,3916,8,46,14,59,13,366,6255,44,79.9092006252228,"SK394AZone13a",3
427.5,331.5,84428,4,5179,3665,3,46,28,42,12,571,6533,40,74.8238015144405,"SK394AZone13b",4
428.5,325.5,87429,4,5018,3930,3,37,22,45,4,512,6500,55,80.19284838439,"SK394AZone13a",3
428.5,326.5,86929,4,5208,4019,5,40,19,37,11,433,6426,51,81.9960377105239,"SK394AZone13a",3
428.5,327.5,86429,4,5158,4009,2,35,24,64,8,421,6278,44,81.7934321682617,"SK394AZone13a",3
428.5,328.5,85929,4,5119,3771,5,43,32,57,6,536,6448,45,76.9714202624203,"SK394AZone13b",4
428.5,329.5,85429,4,5172,3962,6,40,17,54,11,510,6457,40,80.8411861196291,"SK394AZone13a",3
428.5,330.5,84929,4,5274,4000,7,51,13,92,10,423,6247,37,81.6110871802257,"SK394AZone13a",3
428.5,331.5,84429,4,5204,4001,7,37,16,40,8,419,6348,39,81.6313477344519,"SK394AZone13a",3
428.5,332.5,83929,4,5292,4039,4,41,17,45,5,460,6335,53,82.4012487950484,"SK394AZone13a",3
429.5,326.5,86930,4,5039,4026,10,51,32,50,10,450,6316,47,82.1378615901075,"SK394AZone13a",3
429.5,329.5,85430,4,4955,3556,5,47,27,35,8,651,6837,51,72.615401103782,"SK394AZone13b",4
429.5,330.5,84930,4,5098,3841,4,36,23,48,14,535,6570,47,78.389659058256,"SK394AZone13a",3
429.5,331.5,84430,4,5108,3920,1,45,20,47,6,406,6291,51,79.9902428421277,"SK394AZone13a",3
429.5,332.5,83930,4,5172,3991,1,39,11,44,4,416,6184,39,81.4287421921896,"SK394AZone13a",3
429.5,333.5,83430,4,5146,3944,10,46,20,43,6,465,6467,50,80.4764961435571,"SK394AZone13a",3
43.5,0.5,249544,4,5602,4487,6,36,17,39,10,118,6010,43,91.477977088397,"SK394AZone1b",2
43.5,1.5,249044,4,5464,4448,4,48,20,34,10,151,5935,41,90.6878154735742,"SK394AZone1b",2
43.5,10.5,244544,4,5511,4411,9,28,18,35,6,129,5926,48,89.9381749672039,"SK394AZone1b",2
43.5,11.5,244044,4,5483,4597,2,44,20,32,8,121,5937,44,93.7066380532816,"SK394AZone1b",2
43.5,12.5,243544,4,5619,4543,1,31,13,31,11,144,5841,49,92.6125681250655,"SK394AZone1b",2
43.5,13.5,243044,4,5704,4545,3,39,21,40,9,115,5880,46,92.653089233518,"SK394AZone1b",2
43.5,14.5,242544,4,5664,4591,8,40,18,28,7,137,5754,51,93.5850747279243,"SK394AZone1b",2
43.5,15.5,242044,4,5716,4450,8,34,17,41,10,132,5925,37,90.7283365820266,"SK394AZone1b",2
43.5,16.5,241544,4,5645,4475,7,48,23,39,5,147,5879,46,91.2348504376823,"SK394AZone1b",2
43.5,17.5,241044,4,5349,4703,6,41,11,34,8,145,5887,38,95.8542568012614,"SK394AZone1b",2
43.5,2.5,248544,4,5545,4442,2,39,10,40,5,160,5918,50,90.5662521482168,"SK394AZone1b",2
43.5,20.5,239544,4,5375,4235,10,53,20,77,5,122,5818,41,86.3723174233884,"SK394AZone1b",2
43.5,21.5,239044,4,5411,4569,3,34,26,34,6,129,5810,36,93.1393425349473,"SK394AZone1b",2
43.5,22.5,238544,4,5605,4534,5,33,17,31,11,149,5909,44,92.4302231370295,"SK394AZone1b",2
43.5,23.5,238044,4,5590,4490,6,33,15,30,7,121,5906,38,91.5387587510756,"SK394AZone1b",2
43.5,24.5,237544,4,5545,4593,6,26,18,35,7,160,5952,46,93.6255958363767,"SK394AZone1b",2
43.5,25.5,237044,4,5522,4474,6,32,24,36,13,209,6013,55,91.214589883456,"SK394AZone1b",2
43.5,26.5,236544,4,5534,4522,1,37,13,33,9,195,6003,46,92.1870964863148,"SK394AZone1b",2
43.5,27.5,236044,4,5468,4439,9,31,19,36,8,221,6260,42,90.5054704855382,"SK394AZone1b",2
43.5,28.5,235544,4,5522,4442,7,41,15,40,8,216,5905,47,90.5662521482168,"SK394AZone1b",2
43.5,29.5,235044,4,5288,4062,7,37,22,39,5,491,6323,51,82.8672415422516,"SK394AZone1a",1
43.5,3.5,248044,4,5559,4542,8,56,17,38,6,151,5916,53,92.5923075708393,"SK394AZone1b",2
43.5,30.5,234544,4,5281,3897,6,46,21,44,4,452,6254,34,79.5242500949246,"SK394AZone1a",1
43.5,31.5,234044,4,5303,4109,3,34,17,47,5,424,6275,56,83.8194875908841,"SK394AZone1a",1
43.5,4.5,247544,4,5491,4522,6,20,18,31,11,151,5848,56,92.1870964863148,"SK394AZone1b",2
43.5,5.5,247044,4,5474,4539,2,35,16,27,10,145,5837,48,92.5315259081606,"SK394AZone1b",2
43.5,6.5,246544,4,5600,4454,10,41,19,31,5,129,5959,47,90.8093787989315,"SK394AZone1b",2
43.5,7.5,246044,4,5709,4495,7,32,12,43,12,125,5985,55,91.6400615222068,"SK394AZone1b",2
43.5,8.5,245544,4,5619,4505,6,35,13,37,5,145,5847,46,91.842667064469,"SK394AZone1b",2
43.5,9.5,245044,4,5628,4633,8,44,10,40,9,143,5951,55,94.4360180054257,"SK394AZone1b",2
430.5,330.5,84931,4,5154,4070,11,33,15,39,7,448,6448,41,83.0293259760614,"SK394AZone13a",3
430.5,332.5,83931,4,5014,3815,4,64,29,93,5,546,6625,58,77.8628846483741,"SK394AZone13a",3
430.5,333.5,83431,4,5089,4034,3,41,21,55,7,410,6193,53,82.2999460239173,"SK394AZone13a",3
430.5,335.5,82431,4,5269,3925,1,40,16,39,8,459,6462,38,80.0915456132588,"SK394AZone13a",3
430.5,336.5,81931,4,5149,3808,2,51,24,54,10,610,6518,55,77.7210607687906,"SK394AZone13a",3
431.5,332.5,83932,4,5144,4092,7,48,24,47,8,473,6365,48,83.4750581690383,"SK394AZone13a",3
431.5,333.5,83432,4,5130,3986,4,42,18,87,12,483,6363,57,81.3274394210585,"SK394AZone13a",3
431.5,334.5,82932,4,5204,4035,3,37,22,45,11,474,6511,52,82.3202065781435,"SK394AZone13a",3
431.5,335.5,82432,4,5160,3976,3,40,11,44,8,500,6373,48,81.1248338787963,"SK394AZone13a",3
432.5,332.5,83933,4,5125,3895,4,53,20,53,2,462,6358,48,79.4837289864721,"SK394AZone13a",3
432.5,333.5,83433,4,5093,3949,7,36,16,64,12,445,6378,47,80.5777989146882,"SK394AZone13a",3
432.5,334.5,82933,4,5001,4008,7,49,21,86,13,438,6333,41,81.7731716140355,"SK394AZone13a",3
432.5,335.5,82433,4,5260,4030,3,40,21,74,3,427,6396,49,82.2189038070124,"SK394AZone13a",3
432.5,336.5,81933,4,5153,3952,5,41,15,57,9,436,6202,43,80.6385805773669,"SK394AZone13a",3
432.5,337.5,81433,4,5215,4033,9,46,26,41,2,438,6233,39,82.2796854696911,"SK394AZone13a",3
432.5,338.5,80933,4,5099,3543,3,63,24,57,4,582,6493,52,72.3520138988411,"SK394AZone13a",3
433.5,332.5,83934,4,4913,3857,5,42,22,79,7,403,6073,49,78.7138279258756,"SK394AZone13a",3
433.5,333.5,83434,4,5163,4039,8,38,27,81,8,452,6261,44,82.4012487950484,"SK394AZone13a",3
433.5,334.5,82934,4,5064,3899,2,38,16,54,7,471,6452,53,79.564771203377,"SK394AZone13a",3
433.5,335.5,82434,4,5136,4046,8,44,21,59,9,413,6258,43,82.543072674632,"SK394AZone13a",3
433.5,336.5,81934,4,5218,4044,4,47,22,40,4,493,6492,42,82.5025515661795,"SK394AZone13a",3
433.5,337.5,81434,4,5083,3976,4,39,14,71,7,457,6353,40,81.1248338787963,"SK394AZone13a",3
433.5,338.5,80934,4,5156,4056,2,42,28,73,10,428,6327,46,82.7456782168942,"SK394AZone13a",3
434.5,331.5,84435,4,5284,3973,3,39,20,47,11,503,6427,43,81.0640522161176,"SK394AZone13a",3
434.5,332.5,83935,4,5211,4041,2,46,26,73,8,480,6230,51,82.4417699035009,"SK394AZone13a",3
434.5,333.5,83435,4,5242,4044,4,37,12,56,5,438,6306,46,82.5025515661795,"SK394AZone13a",3
434.5,334.5,82935,4,5188,3916,4,36,12,44,5,550,6381,48,79.9092006252228,"SK394AZone13a",3
434.5,335.5,82435,4,5145,4052,4,48,15,45,10,426,6238,44,82.6646359999893,"SK394AZone13a",3
434.5,336.5,81935,4,5141,4037,6,59,22,62,8,430,6309,54,82.360727686596,"SK394AZone13a",3
434.5,337.5,81435,4,5402,4050,8,27,14,39,8,416,6355,38,82.6241148915369,"SK394AZone13a",3
434.5,338.5,80935,4,5182,4065,3,40,19,42,7,527,6424,49,82.9280232049303,"SK394AZone13a",3
435.5,327.5,86436,4,5151,3964,6,50,19,44,8,445,6343,46,80.8817072280816,"SK394AZone13a",3
435.5,328.5,85936,4,5170,3943,6,37,29,39,4,417,6381,44,80.4562355893309,"SK394AZone13a",3
435.5,329.5,85436,4,5150,4088,4,35,19,55,10,466,6308,48,83.3940159521334,"SK394AZone13a",3
435.5,330.5,84936,4,5276,3991,9,44,23,77,9,466,6390,45,81.4287421921896,"SK394AZone13a",3
435.5,331.5,84436,4,5189,3950,5,49,16,57,7,435,6428,52,80.5980594689144,"SK394AZone13a",3
435.5,332.5,83936,4,5274,4014,4,45,17,44,8,438,6562,46,81.8947349393928,"SK394AZone13a",3
435.5,333.5,83436,4,5210,3729,3,48,15,37,7,559,6442,57,76.1204769849189,"SK394AZone13b",4
435.5,336.5,81936,4,5184,3954,4,39,15,51,15,489,6580,44,80.6791016858193,"SK394AZone13a",3
435.5,337.5,81436,4,5150,4054,4,38,32,43,7,467,6260,43,82.7051571084418,"SK394AZone13a",3
436.5,326.5,86937,4,5190,3918,4,41,20,44,9,459,6315,51,79.9497217336753,"SK394AZone13a",3
436.5,327.5,86437,4,5278,4080,6,42,28,36,11,421,6454,47,83.2319315183236,"SK394AZone13a",3
436.5,328.5,85937,4,5076,3870,9,38,30,48,7,572,6528,51,78.9772151308165,"SK394AZone13b",4
436.5,329.5,85437,4,5290,3824,7,46,20,41,6,492,6721,43,78.0452296364102,"SK394AZone13b",4
436.5,330.5,84937,4,5093,3910,4,55,29,58,9,493,6515,51,79.7876372998655,"SK394AZone13b",4
436.5,331.5,84437,4,5217,4067,9,32,25,51,7,512,6408,52,82.9685443133827,"SK394AZone13a",3
436.5,332.5,83937,4,5099,3845,4,33,17,58,5,515,6616,52,78.4707012751609,"SK394AZone13b",4
436.5,333.5,83437,4,5095,3759,3,47,24,41,5,585,6555,52,76.7282936117056,"SK394AZone13b",4
436.5,335.5,82437,4,5022,3657,7,42,22,53,7,638,6755,39,74.6617170806307,"SK394AZone13b",4
436.5,336.5,81937,4,5000,3855,6,50,23,48,6,565,6483,46,78.6733068174231,"SK394AZone13a",3
436.5,337.5,81437,4,5148,3970,9,42,28,47,6,455,6340,49,81.0032705534389,"SK394AZone13a",3
436.5,338.5,80937,4,5081,3941,7,48,25,84,6,472,6308,39,80.4157144808784,"SK394AZone13a",3
437.5,325.5,87438,4,5155,4028,6,37,19,40,7,453,6351,48,82.17838269856,"SK394AZone13a",3
437.5,326.5,86938,4,5182,3955,8,38,20,38,7,455,6431,42,80.6993622400456,"SK394AZone13a",3
437.5,327.5,86438,4,4979,3783,6,58,18,55,8,515,6586,48,77.214546913135,"SK394AZone13b",4
437.5,328.5,85938,4,5105,3791,5,46,28,42,9,571,6667,42,77.3766313469448,"SK394AZone13b",4
437.5,330.5,84938,4,4916,3764,4,34,26,65,12,511,6509,57,76.8295963828367,"SK394AZone13b",4
437.5,331.5,84438,4,5080,3921,3,53,23,48,9,541,6351,36,80.0105033963539,"SK394AZone13b",4
437.5,332.5,83938,4,5072,3684,3,27,16,34,10,582,6565,52,75.2087520447388,"SK394AZone13b",4
437.5,334.5,82938,4,5107,3830,6,33,29,44,7,647,6613,45,78.1667929617675,"SK394AZone13b",4
437.5,335.5,82438,4,5016,3680,7,52,25,39,7,597,6618,43,75.1277098278339,"SK394AZone13b",4
437.5,336.5,81938,4,5210,3997,7,36,25,38,9,398,6368,53,81.550305517547,"SK394AZone13a",3
437.5,337.5,81438,4,5212,3994,5,47,16,40,6,489,6315,42,81.4895238548683,"SK394AZone13a",3
437.5,338.5,80938,4,5225,3963,6,44,25,63,14,478,6474,52,80.8614466738554,"SK394AZone13a",3
438.5,326.5,86939,4,5145,3980,3,57,25,48,8,391,6191,48,81.2058760957012,"SK394AZone13b",4
438.5,327.5,86439,4,5306,3847,6,37,20,46,11,523,6459,48,78.5112223836133,"SK394AZone13b",4
438.5,328.5,85939,4,5046,3867,5,49,25,71,8,477,6461,55,78.9164334681378,"SK394AZone13b",4
438.5,329.5,85439,4,5024,3654,3,58,16,76,12,527,6412,49,74.600935417952,"SK394AZone13b",4
438.5,330.5,84939,4,5184,3906,6,44,21,44,4,467,6505,37,79.7065950829606,"SK394AZone13b",4
438.5,331.5,84439,4,5043,3963,3,49,18,33,10,516,6376,48,80.8614466738554,"SK394AZone13b",4
438.5,332.5,83939,4,5205,3877,5,34,20,60,9,455,6381,49,79.1190390104001,"SK394AZone13b",4
438.5,333.5,83439,4,5236,3997,4,51,28,49,4,456,6278,47,81.550305517547,"SK394AZone13b",4
438.5,334.5,82939,4,5279,4110,3,52,28,46,5,430,6315,42,83.8397481451103,"SK394AZone13a",3
438.5,335.5,82439,4,5265,4210,4,45,14,38,7,406,6329,51,85.8658035677328,"SK394AZone13a",3
438.5,336.5,81939,4,5279,4115,6,38,13,47,8,462,6374,63,83.9410509162415,"SK394AZone13a",3
438.5,338.5,80939,4,5099,3941,4,39,18,49,8,486,6476,57,80.4157144808784,"SK394AZone13a",3
439.5,256.5,121940,4,5206,3987,4,50,24,44,5,399,6492,30,81.3476999752848,"SK394AZone4a",3
439.5,257.5,121440,4,5196,3952,9,41,19,51,8,470,6307,40,80.6385805773669,"SK394AZone4a",3
439.5,327.5,86440,4,5221,3911,2,56,29,74,9,424,6440,56,79.8078978540917,"SK394AZone13b",4
439.5,328.5,85940,4,5166,3951,3,59,25,77,6,429,6350,48,80.6183200231407,"SK394AZone13b",4
439.5,329.5,85440,4,5268,4041,6,48,20,37,9,455,6393,40,82.4417699035009,"SK394AZone13b",4
439.5,330.5,84940,4,5262,3955,7,44,19,49,7,410,6475,38,80.6993622400456,"SK394AZone13b",4
439.5,331.5,84440,4,5175,3931,5,40,27,51,8,505,6431,50,80.2131089386162,"SK394AZone13b",4
439.5,332.5,83940,4,5165,3982,5,41,19,41,6,470,6408,44,81.2463972041536,"SK394AZone13b",4
439.5,333.5,83440,4,5297,4100,4,45,19,33,5,424,6263,45,83.6371426028481,"SK394AZone13a",3
439.5,335.5,82440,4,5263,3973,7,42,17,30,3,429,6268,53,81.0640522161176,"SK394AZone13a",3
439.5,336.5,81940,4,5131,4070,5,28,15,47,6,465,6404,43,83.0293259760614,"SK394AZone13a",3
439.5,337.5,81440,4,5286,3873,7,37,14,26,6,475,6358,54,79.0379967934952,"SK394AZone13a",3
439.5,338.5,80940,4,5313,3979,1,39,31,38,8,443,6350,57,81.185615541475,"SK394AZone13a",3
44.5,0.5,249545,4,5351,4329,8,29,24,48,10,203,6000,51,88.2768095206535,"SK394AZone1b",2
44.5,1.5,249045,4,5137,4196,2,40,29,75,15,167,5826,51,85.5821558085656,"SK394AZone1b",2
44.5,10.5,244545,4,5565,4519,6,33,17,34,7,129,6017,45,92.1263148236361,"SK394AZone1b",2
44.5,11.5,244045,4,5515,4527,5,38,14,33,6,142,6063,39,92.2883992574459,"SK394AZone1b",2
44.5,12.5,243545,4,5548,4632,11,31,14,42,8,119,5927,49,94.4157574511995,"SK394AZone1b",2
44.5,13.5,243045,4,5448,4626,5,33,13,37,9,126,6000,45,94.2941941258421,"SK394AZone1b",2
44.5,14.5,242545,4,5558,4673,2,43,16,26,6,135,5970,36,95.2464401744747,"SK394AZone1b",2
44.5,15.5,242045,4,5504,4549,4,31,10,39,6,140,5811,33,92.7341314504229,"SK394AZone1b",2
44.5,16.5,241545,4,5564,4580,4,29,19,33,8,147,5971,40,93.3622086314358,"SK394AZone1b",2
44.5,17.5,241045,4,5472,4600,5,37,25,35,9,147,5730,45,93.7674197159603,"SK394AZone1b",2
44.5,2.5,248545,4,5421,4449,6,32,13,43,14,177,5972,58,90.7080760278004,"SK394AZone1b",2
44.5,20.5,239545,4,5638,4515,3,35,15,44,13,136,5905,34,92.0452726067312,"SK394AZone1b",2
44.5,21.5,239045,4,5484,4483,7,33,17,42,9,135,5836,54,91.396934871492,"SK394AZone1b",2
44.5,22.5,238545,4,5552,4525,5,28,22,37,5,144,5818,52,92.2478781489935,"SK394AZone1b",2
44.5,23.5,238045,4,5603,4552,5,37,14,46,4,112,6021,51,92.7949131131015,"SK394AZone1b",2
44.5,24.5,237545,4,5362,4553,8,26,18,36,7,125,6064,44,92.8151736673278,"SK394AZone1b",2
44.5,25.5,237045,4,5377,4446,9,36,16,38,7,190,5985,43,90.6472943651218,"SK394AZone1b",2
44.5,26.5,236545,4,5502,4328,7,36,18,34,10,180,6114,51,88.2565489664273,"SK394AZone1b",2
44.5,27.5,236045,4,5434,4434,3,28,22,41,8,219,5939,50,90.404167714407,"SK394AZone1b",2
44.5,28.5,235545,4,5527,4345,6,28,15,33,8,233,5954,47,88.6009783882731,"SK394AZone1b",2
44.5,29.5,235045,4,5527,4220,6,31,14,39,3,245,5980,44,86.068409109995,"SK394AZone1a",1
44.5,3.5,248045,4,5567,4503,2,37,17,36,7,119,5848,50,91.8021459560165,"SK394AZone1b",2
44.5,30.5,234545,4,5201,3837,7,40,20,49,4,502,6410,52,78.3086168413511,"SK394AZone1a",1
44.5,31.5,234045,4,5229,3925,2,53,19,39,11,424,6234,62,80.0915456132588,"SK394AZone1a",1
44.5,32.5,233545,4,5207,3875,2,38,13,39,11,422,6306,49,79.0785179019476,"SK394AZone1a",1
44.5,4.5,247545,4,5550,4574,5,37,12,45,5,156,6009,47,93.2406453060785,"SK394AZone1b",2
44.5,5.5,247045,4,5617,4518,7,31,17,36,6,139,5777,49,92.1060542694099,"SK394AZone1b",2
44.5,6.5,246545,4,5605,4468,3,36,19,41,11,125,5804,43,91.0930265580987,"SK394AZone1b",2
44.5,7.5,246045,4,5552,4576,6,29,14,33,12,124,5812,51,93.2811664145309,"SK394AZone1b",2
44.5,8.5,245545,4,5688,4601,5,39,20,34,6,153,5948,56,93.7876802701865,"SK394AZone1b",2
44.5,9.5,245045,4,5552,4525,5,29,18,39,5,150,5802,53,92.2478781489935,"SK394AZone1b",2
440.5,256.5,121941,4,5187,4001,4,47,21,48,9,460,6388,55,81.6313477344519,"SK394AZone4a",3
440.5,257.5,121441,4,5186,4014,9,45,19,46,5,461,6228,44,81.8947349393928,"SK394AZone4a",3
440.5,258.5,120941,4,5118,3889,1,54,27,137,8,542,6375,43,79.3621656611148,"SK394AZone4a",3
440.5,328.5,85941,4,4940,4049,4,51,11,44,6,430,6327,41,82.6038543373107,"SK394AZone13b",4
440.5,329.5,85441,4,5235,3828,5,51,18,43,9,559,6334,62,78.1262718533151,"SK394AZone13b",4
440.5,330.5,84941,4,4977,3823,4,53,16,50,7,507,6488,50,78.0249690821839,"SK394AZone13b",4
441.5,256.5,121942,4,5353,3925,8,48,23,40,6,521,6329,27,80.0915456132588,"SK394AZone4a",3
441.5,257.5,121442,4,5190,4043,3,34,24,32,4,459,6329,48,82.4822910119533,"SK394AZone4a",3
441.5,258.5,120942,4,5191,3820,5,58,30,47,6,484,6454,36,77.9641874195053,"SK394AZone4a",3
442.5,256.5,121943,4,5128,3932,6,46,27,52,6,486,6394,53,80.2333694928424,"SK394AZone4a",3
442.5,257.5,121443,4,5123,3985,7,37,13,48,10,430,6423,47,81.3071788668323,"SK394AZone4a",3
442.5,258.5,120943,4,5128,3906,9,63,31,37,3,498,6454,40,79.7065950829606,"SK394AZone4a",3
443.5,256.5,121944,4,5097,3815,8,57,20,54,3,536,6296,69,77.8628846483741,"SK394AZone4b",4
443.5,257.5,121444,4,4978,3979,7,68,14,63,9,471,6241,53,81.185615541475,"SK394AZone4a",3
443.5,258.5,120944,4,5046,3874,6,71,31,69,6,517,6448,46,79.0582573477214,"SK394AZone4a",3
444.5,255.5,122445,4,5177,4045,7,43,16,41,6,443,6469,41,82.5228121204058,"SK394AZone4b",4
444.5,256.5,121945,4,5009,3921,7,41,23,42,5,458,6554,34,80.0105033963539,"SK394AZone4b",4
444.5,257.5,121445,4,5185,3942,3,37,19,45,11,409,6270,50,80.4359750351046,"SK394AZone4a",3
445.5,254.5,122946,4,5050,3732,9,53,31,65,10,556,6677,52,76.1812586475975,"SK394AZone4b",4
445.5,255.5,122446,4,5054,3757,3,43,21,51,7,567,6534,47,76.6877725032531,"SK394AZone4b",4
445.5,256.5,121946,4,4965,3750,9,59,29,53,4,645,6495,50,76.5459486236696,"SK394AZone4b",4
445.5,257.5,121446,4,5259,4020,9,43,23,51,5,438,6419,54,82.0162982647502,"SK394AZone4a",3
446.5,195.5,152447,4,4826,3744,3,44,23,66,4,594,6619,43,76.4243852983122,"SK394AZone2a",3
446.5,254.5,122947,4,5170,4125,7,35,13,45,7,423,6449,58,84.1436564585037,"SK394AZone4a",3
446.5,255.5,122447,4,5100,3835,6,44,12,49,4,568,6646,44,78.2680957328986,"SK394AZone4b",4
446.5,256.5,121947,4,5039,3771,2,47,22,54,5,546,6526,49,76.9714202624203,"SK394AZone4b",4
446.5,257.5,121447,4,5242,3964,5,42,21,46,7,393,6402,38,80.8817072280816,"SK394AZone4b",4
447.5,194.5,152948,4,5070,3552,4,54,22,54,8,753,6916,42,72.5343588868771,"SK394AZone2a",3
447.5,195.5,152448,4,5178,3744,9,56,24,44,10,608,6751,48,76.4243852983122,"SK394AZone2a",3
447.5,196.5,151948,4,5116,3883,5,42,16,41,6,480,6618,49,79.2406023357574,"SK394AZone2a",3
447.5,197.5,151448,4,5260,4100,8,50,19,43,4,462,6358,42,83.6371426028481,"SK394AZone2a",3
447.5,198.5,150948,4,5279,4066,5,41,16,39,15,425,6365,44,82.9482837591565,"SK394AZone2a",3
447.5,199.5,150448,4,5141,4081,5,43,21,36,5,439,6259,46,83.2521920725498,"SK394AZone2a",3
447.5,200.5,149948,4,5381,4085,6,47,18,35,11,453,6298,53,83.3332342894547,"SK394AZone2a",3
447.5,201.5,149448,4,5160,4008,2,43,17,44,6,473,6355,52,81.7731716140355,"SK394AZone2a",3
447.5,202.5,148948,4,5094,3929,10,49,19,53,9,441,6452,45,80.1725878301637,"SK394AZone2a",3
447.5,254.5,122948,4,5340,3997,4,47,28,46,7,411,6371,50,81.550305517547,"SK394AZone4a",3
447.5,255.5,122448,4,5261,3923,4,57,24,62,5,469,6511,59,80.0510245048064,"SK394AZone4a",3
447.5,256.5,121948,4,5174,3866,7,38,22,46,10,533,6583,46,78.8961729139116,"SK394AZone4a",3
447.5,257.5,121448,4,5160,3907,8,58,23,50,8,448,6366,57,79.7268556371868,"SK394AZone4b",4
448.5,187.5,156449,4,5205,4056,8,40,21,47,4,431,6396,52,82.7456782168942,"SK394AZone2a",3
448.5,188.5,155949,4,5249,3968,4,36,15,36,7,412,6309,47,80.9627494449865,"SK394AZone2a",3
448.5,189.5,155449,4,5205,4076,7,43,22,34,7,422,6287,53,83.1508893014187,"SK394AZone2a",3
448.5,190.5,154949,4,5280,3977,6,31,11,37,6,479,6441,45,81.1450944330225,"SK394AZone2a",3
448.5,191.5,154449,4,5281,4009,8,43,25,44,11,403,6254,40,81.7934321682617,"SK394AZone2a",3
448.5,192.5,153949,4,5151,3986,5,35,24,41,3,444,6349,33,81.3274394210585,"SK394AZone2a",3
