"","x","y","Al","Ca","Cr","Fe","K","Mg","Mn","Na","Si","Ti","An"
"189807",306.5,120.5,10852,3596,31,25,30,102,22,1092,7133,31,58
"189808",307.5,120.5,11080,3570,26,30,33,108,21,1164,7158,38,58
"189809",308.5,120.5,11145,3590,26,19,36,104,21,1109,7015,37,58
"189810",309.5,120.5,10747,3375,22,25,36,92,23,1199,7490,31,55
"189811",310.5,120.5,10715,3536,37,20,31,92,31,1171,7337,41,57
"189812",311.5,120.5,11184,3824,28,21,29,109,17,1033,7157,44,62
"189813",312.5,120.5,10946,3599,37,22,23,122,27,1057,7258,35,58
"189814",313.5,120.5,10709,3563,29,26,28,92,28,1187,7234,50,58
"189815",314.5,120.5,10274,3533,22,21,24,104,27,972,6507,33,57
"189816",315.5,120.5,10953,3590,31,20,32,115,21,1119,7042,48,58
"189886",385.5,120.5,10483,3319,25,22,42,113,25,1205,7345,35,54
"189887",386.5,120.5,10853,3390,28,20,16,96,19,1220,6919,32,55
"189888",387.5,120.5,10608,3396,15,22,27,106,27,1258,7102,28,55
"189889",388.5,120.5,10611,3282,24,14,25,95,24,1207,7181,37,53
"189890",389.5,120.5,10704,3392,28,18,30,112,23,1132,6955,34,55
"189891",390.5,120.5,10739,3381,30,21,32,99,20,1258,7317,43,55
"189893",392.5,120.5,10494,3394,34,18,33,93,18,1245,7118,42,55
"189924",423.5,120.5,10701,3522,40,22,22,101,20,1076,6860,47,57
"189925",424.5,120.5,9796,3373,39,28,35,121,16,1217,7251,29,55
"189926",425.5,120.5,9675,3477,31,32,20,117,27,1047,6556,28,56
"189929",428.5,120.5,10690,3451,22,29,24,109,15,1172,7177,44,56
"189930",429.5,120.5,11104,3782,35,28,25,106,25,1053,7013,34,61
"189931",430.5,120.5,10987,3793,25,22,27,98,25,1096,7198,39,61
"189932",431.5,120.5,11221,3778,25,24,22,87,24,1047,7047,34,61
"189933",432.5,120.5,11194,3834,29,26,35,108,25,1038,7013,27,62
"189934",433.5,120.5,11071,3918,31,21,39,87,26,1010,6756,43,63
"189935",434.5,120.5,11019,3753,31,29,26,106,32,1024,6902,38,61
"189936",435.5,120.5,11168,3813,33,22,34,86,23,1067,6976,37,62
"189937",436.5,120.5,10844,3601,28,26,23,117,17,1135,7036,31,58
"189939",438.5,120.5,10790,3756,30,28,26,89,22,1022,6846,38,61
"189941",440.5,120.5,10437,3484,30,22,38,108,30,1101,7160,47,57
"189942",441.5,120.5,10949,3710,32,24,29,105,32,1081,6897,37,60
"189943",442.5,120.5,10757,3529,19,16,39,105,27,1178,7217,41,57
"189944",443.5,120.5,11082,3746,31,20,26,81,25,1002,6924,32,61
"189945",444.5,120.5,11010,3624,27,21,23,94,20,1122,7230,40,59
"189946",445.5,120.5,10889,3696,28,26,31,87,22,971,6355,38,60
"189948",447.5,120.5,11054,3732,29,23,32,110,20,1112,6919,31,61
"189949",448.5,120.5,11235,4024,26,30,25,99,19,957,6897,43,65
"189950",449.5,120.5,11505,4043,24,22,16,119,23,908,6918,40,65
"189951",450.5,120.5,10917,3597,37,21,34,92,30,1052,6783,35,58
"189953",452.5,120.5,11166,3907,22,34,34,119,19,1011,6924,38,63
"189954",453.5,120.5,9819,3424,29,21,35,111,19,975,6419,32,56
"189955",454.5,120.5,10829,3547,38,20,26,103,26,1156,7047,27,58
"189956",455.5,120.5,10852,3344,24,26,34,83,24,1220,7186,47,54
"189957",456.5,120.5,10711,3425,30,25,30,98,23,1216,7107,35,56
"189958",457.5,120.5,10605,3119,26,19,28,93,20,1326,7228,36,51
"189959",458.5,120.5,11108,3631,21,24,30,85,20,1088,6938,24,59
"189960",459.5,120.5,9546,2792,29,21,25,81,25,1235,6745,38,45
"189963",462.5,120.5,10446,3213,31,16,32,73,32,1250,7443,31,52
"189964",463.5,120.5,10713,3207,29,13,32,108,18,1324,7225,34,52
"189965",464.5,120.5,10136,3205,32,24,40,93,24,1251,7425,25,52
"189966",465.5,120.5,10701,3397,34,19,28,116,21,1341,7228,29,55
"189967",466.5,120.5,10472,3157,32,32,38,99,21,1338,7372,31,51
"189968",467.5,120.5,10479,3152,37,15,29,86,19,1310,7369,26,51
"189969",468.5,120.5,10511,3045,32,24,40,94,31,1324,7287,35,50
"189970",469.5,120.5,10426,3058,28,18,31,97,26,1409,7358,42,50
"189971",470.5,120.5,10560,3291,26,25,31,99,17,1266,7209,42,53
"189972",471.5,120.5,10903,3452,32,24,27,93,24,1186,7053,24,56
"189973",472.5,120.5,10830,3585,25,16,29,97,26,1157,7000,44,58
"189974",473.5,120.5,10509,3235,25,21,37,96,24,1251,7259,26,53
"189976",475.5,120.5,10708,3359,31,27,38,106,22,1309,7376,45,55
"189977",476.5,120.5,10824,3316,29,24,25,96,26,1192,7294,44,54
"189978",477.5,120.5,10957,3538,33,25,27,89,16,1237,7207,35,57
"189979",478.5,120.5,10662,3344,31,32,22,86,36,1171,7158,35,54
"189980",479.5,120.5,10914,3447,22,16,23,93,18,1160,7106,34,56
"189981",480.5,120.5,10828,3672,22,20,29,103,26,1102,7079,32,60
"189982",481.5,120.5,10986,3565,30,21,24,85,22,1133,7046,24,58
"189983",482.5,120.5,10811,3491,39,22,28,93,18,1151,7034,31,57
"189984",483.5,120.5,11214,3821,32,21,33,92,23,1029,6907,30,62
"189985",484.5,120.5,10910,3708,24,19,24,109,21,1076,6942,33,60
"189990",489.5,120.5,9751,3549,20,26,26,98,17,1091,7119,38,58
"189991",490.5,120.5,11053,3854,23,20,29,97,26,958,6940,37,62
"189992",491.5,120.5,10863,3678,28,19,31,97,17,998,6604,38,60
"189993",492.5,120.5,10910,3537,23,22,29,96,25,1174,7114,31,57
"189994",493.5,120.5,10546,3484,30,22,26,94,27,1147,6972,39,57
"189995",494.5,120.5,9788,3233,38,21,23,106,30,1198,7065,31,53
"189996",495.5,120.5,11206,3589,30,19,20,78,20,1119,6823,28,58
"190282",281.5,119.5,11169,3615,29,24,25,90,23,1040,6989,39,59
"190283",282.5,119.5,10964,3638,18,19,21,106,23,1042,7197,44,59
"190284",283.5,119.5,11052,3859,34,16,40,92,21,950,6974,36,63
"190285",284.5,119.5,11427,4070,18,22,18,97,20,921,6936,38,66
"190286",285.5,119.5,10915,3790,29,26,41,103,22,911,6853,29,61
"190287",286.5,119.5,11241,4012,20,23,31,94,29,992,6953,39,65
"190288",287.5,119.5,11001,3569,40,41,22,128,27,1122,7072,33,58
"190289",288.5,119.5,10711,3497,26,26,26,105,31,1092,7166,40,57
"190290",289.5,119.5,11184,3734,26,20,26,101,15,1007,6924,44,61
"190291",290.5,119.5,11090,3616,31,31,25,93,31,1136,7261,30,59
"190292",291.5,119.5,11112,3811,31,16,26,111,17,1036,6999,36,62
"190293",292.5,119.5,11021,3886,29,26,29,99,29,1034,7010,29,63
"190294",293.5,119.5,11380,4213,33,29,32,121,24,724,6709,41,68
"190295",294.5,119.5,11642,4239,23,25,22,106,30,794,6822,37,69
"190296",295.5,119.5,11083,3704,31,22,25,88,27,1047,6985,35,60
"190297",296.5,119.5,11801,4337,27,21,20,106,18,768,6638,37,70
"190298",297.5,119.5,11531,4304,29,23,26,117,21,748,6877,40,70
"190299",298.5,119.5,11777,4184,29,16,23,95,18,830,6762,32,68
"190300",299.5,119.5,11087,3909,23,23,30,105,10,1040,6910,42,63
"190301",300.5,119.5,11275,3960,35,19,28,79,26,960,7010,46,64
"190302",301.5,119.5,11188,3620,37,24,29,105,28,1120,7205,33,59
"190303",302.5,119.5,10411,3361,19,23,26,112,25,1110,6774,37,55
"190304",303.5,119.5,9722,3129,31,21,24,103,17,1063,6588,30,51
"190305",304.5,119.5,11054,3832,25,27,24,110,31,1000,6938,34,62
"190306",305.5,119.5,11023,3733,31,22,27,102,27,1062,7206,35,61
"190307",306.5,119.5,11075,3645,26,24,17,94,24,1031,7116,32,59
"190308",307.5,119.5,11021,3511,25,25,27,93,32,1142,7294,42,57
"190309",308.5,119.5,11037,3666,29,17,32,101,33,1129,7130,28,59
"190310",309.5,119.5,10822,3407,31,15,33,88,22,1198,7404,34,55
"190311",310.5,119.5,10809,3528,23,30,32,102,27,1217,7316,35,57
"190312",311.5,119.5,10999,3761,30,30,20,115,25,1030,7092,35,61
"190313",312.5,119.5,11033,3683,30,24,29,104,22,1061,7133,36,60
"190314",313.5,119.5,10996,3388,29,23,37,99,29,1168,7272,29,55
"190315",314.5,119.5,11317,3793,36,20,33,90,26,972,6933,38,61
"190388",387.5,119.5,10401,3311,31,29,45,117,23,1222,7486,36,54
"190389",388.5,119.5,10714,3436,27,15,23,88,20,1212,7239,26,56
"190390",389.5,119.5,10615,3530,36,24,31,98,23,1189,7200,43,57
"190391",390.5,119.5,10684,3393,28,22,36,106,18,1277,7371,26,55
"190392",391.5,119.5,10945,3354,37,21,28,104,19,1139,7023,30,54
"190393",392.5,119.5,9439,3288,23,30,29,64,34,815,4276,35,53
"190414",413.5,119.5,12364,4861,31,25,22,93,33,503,6355,36,79
"190424",423.5,119.5,10626,3340,21,24,28,111,15,1085,6455,33,54
"190425",424.5,119.5,10531,3515,26,25,29,117,26,1157,7057,32,57
"190426",425.5,119.5,10462,3615,36,33,22,92,30,900,6652,25,59
"190428",427.5,119.5,10832,3537,18,23,34,113,29,1247,7350,42,57
"190429",428.5,119.5,11206,3579,32,21,19,92,23,1205,7101,32,58
"190430",429.5,119.5,11018,3766,30,27,20,99,26,1010,6780,35,61
"190431",430.5,119.5,11050,3609,36,24,27,107,15,1048,7049,38,59
"190432",431.5,119.5,11115,3936,23,23,30,95,25,1013,6862,33,64
"190433",432.5,119.5,11055,3675,30,22,27,93,14,1050,6907,42,60
"190434",433.5,119.5,11022,3728,17,22,26,93,13,1088,7080,33,60
"190435",434.5,119.5,10820,3577,28,20,31,103,13,1124,6951,39,58
"190436",435.5,119.5,11073,3599,29,25,28,106,18,1209,7147,37,58
"190437",436.5,119.5,10797,3604,25,26,32,116,26,1112,7029,40,58
"190438",437.5,119.5,10801,3530,30,24,28,103,25,1177,7245,27,57
"190439",438.5,119.5,11069,3591,37,23,38,108,30,975,6371,39,58
"190440",439.5,119.5,10411,3392,35,19,35,104,19,1170,6923,28,55
"190442",441.5,119.5,10801,3536,22,26,24,86,23,1149,6963,42,57
"190443",442.5,119.5,10824,3587,29,26,32,108,27,1030,6696,31,58
"190444",443.5,119.5,10892,3582,34,25,23,98,18,1061,7073,32,58
"190445",444.5,119.5,10109,3491,27,23,22,98,21,967,6424,36,57
"190446",445.5,119.5,10726,3611,24,16,18,96,31,1042,6643,29,59
"190447",446.5,119.5,11533,4069,32,27,29,101,34,878,6689,33,66
"190448",447.5,119.5,10573,3649,31,20,36,93,27,1089,7031,42,59
"190449",448.5,119.5,11160,3685,30,22,28,100,28,1077,7077,41,60
"190450",449.5,119.5,11137,3525,35,30,23,97,25,1122,7059,32,57
"190451",450.5,119.5,11201,3776,36,19,39,84,26,860,6069,40,61
"190453",452.5,119.5,11085,3796,33,22,38,93,19,960,6900,41,62
"190454",453.5,119.5,10713,3399,22,21,27,104,17,1104,6915,37,55
"190455",454.5,119.5,10911,3479,25,18,36,105,21,1186,7074,43,56
"190456",455.5,119.5,10687,3252,30,25,31,92,20,1229,7171,26,53
"190457",456.5,119.5,10022,3324,38,27,27,99,21,1084,6943,29,54
"190458",457.5,119.5,10993,3574,21,18,25,81,10,1056,7178,25,58
"190459",458.5,119.5,10819,3372,20,19,36,102,29,1256,7338,41,55
"190460",459.5,119.5,10636,3115,33,18,30,105,30,1391,7369,21,51
"190461",460.5,119.5,10405,3106,22,21,32,106,23,1305,7368,24,50
"190462",461.5,119.5,10609,3195,25,18,34,91,27,1327,7294,36,52
"190463",462.5,119.5,10173,3246,31,16,29,99,14,1205,6999,47,53
"190464",463.5,119.5,9884,3162,28,21,30,95,16,1122,6686,32,51
"190465",464.5,119.5,9621,3075,37,24,50,98,24,1181,7397,35,50
"190466",465.5,119.5,10385,3245,35,17,32,89,21,1257,7142,25,53
"190467",466.5,119.5,10121,3078,26,21,42,91,19,1277,7280,34,50
"190468",467.5,119.5,10289,3011,21,24,44,93,23,1361,7506,38,49
"190469",468.5,119.5,10546,3180,25,17,52,92,20,1367,7291,37,52
"190470",469.5,119.5,10537,3171,36,25,36,99,26,1242,7358,45,52
"190471",470.5,119.5,10810,3423,17,19,31,91,22,1270,7380,29,56
"190472",471.5,119.5,11033,3638,33,23,24,105,16,1109,7072,28,59
"190473",472.5,119.5,11069,3690,21,24,27,85,25,1129,7034,38,60
"190474",473.5,119.5,10439,3091,29,33,42,78,27,1224,7039,34,50
"190475",474.5,119.5,10774,3452,42,29,29,105,28,1187,7219,36,56
"190476",475.5,119.5,10619,3321,41,24,32,95,34,1324,7473,25,54
"190477",476.5,119.5,10579,3331,28,25,33,105,26,1281,7152,34,54
"190478",477.5,119.5,10621,3433,25,27,31,105,23,1136,7133,26,56
"190479",478.5,119.5,10670,3432,29,17,26,93,15,1197,7294,30,56
"190480",479.5,119.5,11041,3623,33,27,29,78,23,1129,7162,32,59
"190481",480.5,119.5,11083,3589,33,15,29,85,30,1137,7086,35,58
"190482",481.5,119.5,11188,3590,32,23,21,112,20,1211,7111,46,58
"190483",482.5,119.5,10953,3684,35,16,29,91,21,1123,7016,36,60
"190484",483.5,119.5,10551,3599,29,28,26,112,18,972,6763,36,58
"190485",484.5,119.5,11084,3634,26,24,28,94,15,1006,7247,39,59
"190486",485.5,119.5,10840,3714,25,24,29,108,16,1122,6880,43,60
"190487",486.5,119.5,11067,3613,34,23,35,94,31,1073,6855,32,59
"190488",487.5,119.5,9587,3622,29,21,28,85,28,1094,4839,33,59
"190489",488.5,119.5,10284,3424,38,24,54,91,16,1128,6824,38,56
"190490",489.5,119.5,10614,3428,39,23,23,96,17,1299,7384,37,56
"190491",490.5,119.5,11177,3720,29,15,29,114,24,1095,7085,36,60
"190492",491.5,119.5,11021,3792,19,30,29,87,21,1056,6935,31,61
"190493",492.5,119.5,11331,3791,18,20,20,118,23,1102,7053,34,61
"190494",493.5,119.5,11122,3547,38,25,24,99,21,1127,6923,33,58
"190495",494.5,119.5,9908,3296,22,29,26,87,31,1063,6360,32,54
"190496",495.5,119.5,10631,3486,35,29,29,100,28,1153,7139,35,57
"190775",274.5,118.5,10836,3521,38,17,26,90,20,1119,7148,44,57
"190782",281.5,118.5,10700,3701,27,19,18,107,18,1005,6963,38,60
"190783",282.5,118.5,11166,3681,40,23,42,105,26,1053,7017,35,60
"190784",283.5,118.5,10770,3738,29,27,31,83,22,1122,6981,21,61
"190785",284.5,118.5,11134,3872,37,23,37,103,19,1036,7243,33,63
"190786",285.5,118.5,11528,4048,24,23,18,96,33,913,6786,46,66
"190787",286.5,118.5,11296,3936,31,27,25,101,16,930,6798,39,64
"190788",287.5,118.5,10905,3558,26,23,40,91,25,1147,7137,34,58
"190789",288.5,118.5,10772,3614,31,34,28,83,31,1166,7157,32,59
"190790",289.5,118.5,11308,3821,31,18,21,113,18,1052,6969,34,62
"190791",290.5,118.5,10909,3715,28,22,23,116,23,1150,7153,49,60
"190792",291.5,118.5,11097,3714,29,26,23,112,23,1081,7053,40,60
"190793",292.5,118.5,11131,3860,23,23,34,110,19,1023,6991,37,63
"190794",293.5,118.5,11635,4361,26,27,23,109,16,781,6761,43,71
"190795",294.5,118.5,11561,4378,26,22,27,108,21,871,6778,36,71
"190796",295.5,118.5,11245,3850,34,24,25,106,31,993,7045,25,62
"190797",296.5,118.5,11712,4428,32,15,22,90,25,742,6651,40,72
"190798",297.5,118.5,11549,4206,21,18,17,106,26,817,6792,46,68
"190799",298.5,118.5,11742,4226,29,22,19,113,28,833,6732,33,68
"190800",299.5,118.5,11082,3863,27,21,37,133,24,949,6890,33,63
"190801",300.5,118.5,11369,3846,20,25,27,102,18,929,6914,27,62
"190802",301.5,118.5,10956,3644,33,13,30,108,24,1077,7176,30,59
"190803",302.5,118.5,11022,3580,34,26,34,111,28,1127,7050,38,58
"190804",303.5,118.5,11154,3525,25,22,24,113,21,1197,7057,38,57
"190805",304.5,118.5,10247,3521,33,15,20,105,21,935,6336,28,57
"190806",305.5,118.5,9872,3350,29,25,29,91,22,871,6168,32,54
"190807",306.5,118.5,11018,3692,29,26,26,92,27,1110,7211,30,60
"190808",307.5,118.5,10640,3519,27,18,39,93,21,1087,7129,32,57
"190809",308.5,118.5,10945,3566,32,24,29,102,39,1135,7197,33,58
"190810",309.5,118.5,11124,3565,33,16,34,103,19,1221,7328,40,58
"190811",310.5,118.5,10964,3538,31,19,28,110,19,1216,7305,39,57
"190812",311.5,118.5,11127,3698,36,22,29,96,28,1097,7005,37,60
"190813",312.5,118.5,11025,3533,38,19,22,89,17,1128,7228,30,57
"190814",313.5,118.5,10870,3309,35,20,37,104,25,1209,7341,39,54
"190815",314.5,118.5,9200,3191,30,70,27,175,27,812,7006,40,52
"190889",388.5,118.5,10943,3394,33,15,36,83,21,1179,7013,32,55
"190890",389.5,118.5,10945,3485,35,24,33,99,24,1106,7049,37,57
"190891",390.5,118.5,10795,3456,29,28,30,90,30,1200,7239,29,56
"190892",391.5,118.5,10809,3456,27,27,28,87,25,1216,7263,37,56
"190926",425.5,118.5,10277,3486,28,22,35,105,31,1089,6615,39,57
"190927",426.5,118.5,10902,3364,35,23,23,103,28,1018,6078,32,55
"190928",427.5,118.5,11093,3677,27,22,27,94,28,995,7161,33,60
"190929",428.5,118.5,10932,3729,20,23,36,94,14,1131,7041,31,60
"190930",429.5,118.5,10630,3405,37,25,31,90,25,1279,7180,40,55
"190931",430.5,118.5,11024,3599,34,17,29,105,34,1095,6826,31,58
"190932",431.5,118.5,10662,3537,32,18,29,94,21,1114,6858,30,57
"190933",432.5,118.5,10942,3622,21,23,33,88,26,1077,6943,34,59
"190934",433.5,118.5,11016,3689,30,25,27,93,23,1082,6959,42,60
"190935",434.5,118.5,11037,3785,34,23,20,99,24,1119,7179,36,61
"190936",435.5,118.5,10958,3611,29,30,25,109,23,1114,7034,30,59
"190937",436.5,118.5,10780,3745,27,20,27,114,15,1151,6903,46,61
"190938",437.5,118.5,11104,3621,24,17,23,84,27,1098,7122,35,59
"190939",438.5,118.5,10693,3574,37,21,25,89,23,1126,6813,34,58
"190940",439.5,118.5,10480,3857,23,24,36,111,23,859,6812,38,63
"190943",442.5,118.5,11110,3634,45,22,30,100,19,1097,7110,33,59
"190944",443.5,118.5,10034,3366,28,21,27,99,25,1064,6599,26,55
"190945",444.5,118.5,10778,3792,25,25,23,108,25,942,6574,28,61
"190946",445.5,118.5,10990,3610,34,28,30,112,14,1124,7155,41,59
"190947",446.5,118.5,10929,3556,20,25,31,123,16,1155,7053,40,58
"190948",447.5,118.5,10925,3571,31,20,23,102,26,1088,6733,25,58
"190949",448.5,118.5,10840,3734,22,31,32,87,27,1079,7060,39,61
"190950",449.5,118.5,10954,3675,20,19,25,123,18,1055,6982,27,60
"190951",450.5,118.5,11220,3702,29,21,41,89,31,1008,7080,31,60
"190952",451.5,118.5,11244,3724,33,32,28,99,28,1062,6938,33,60
"190953",452.5,118.5,10378,3504,21,18,27,96,23,909,6152,40,57
"190954",453.5,118.5,10875,3442,28,18,30,107,20,1202,7143,25,56
"190955",454.5,118.5,10935,3346,28,31,32,94,32,1204,7197,31,54
"190956",455.5,118.5,10786,3478,30,25,29,93,19,1202,7092,29,56
"190957",456.5,118.5,9686,3282,36,22,38,39,20,668,3747,21,53
"190958",457.5,118.5,9436,3317,35,14,29,98,24,1221,7194,32,54
"190959",458.5,118.5,10468,3160,19,25,31,99,24,1354,7389,33,51
"190960",459.5,118.5,10410,3093,31,28,33,109,18,1311,7434,29,50
"190961",460.5,118.5,10299,3112,29,31,29,93,24,1351,7397,33,51
"190962",461.5,118.5,10527,3210,22,16,34,98,20,1364,7265,19,52
"190963",462.5,118.5,10894,3293,25,26,31,114,20,1278,7437,35,53
"190964",463.5,118.5,11100,3394,31,21,39,90,27,1208,7123,30,55
"190965",464.5,118.5,9914,3050,24,20,33,100,20,1177,6874,26,50
"190966",465.5,118.5,9875,3039,27,32,36,85,12,1223,6868,24,49
"190967",466.5,118.5,10272,3078,28,22,40,107,28,1233,7306,33,50
"190968",467.5,118.5,10094,2903,25,16,38,99,21,1300,7332,39,47
"190969",468.5,118.5,10299,3035,26,22,31,94,31,1302,7223,36,49
"190970",469.5,118.5,10434,3242,28,26,35,83,22,1237,7360,31,53
"190971",470.5,118.5,10859,3440,23,29,24,107,15,1192,7165,35,56
"190972",471.5,118.5,10981,3983,30,22,19,114,23,1039,6849,38,65
"190973",472.5,118.5,10631,3521,33,25,30,83,20,1060,6829,30,57
"190974",473.5,118.5,9011,2603,32,36,31,97,25,1091,5966,31,42
"190975",474.5,118.5,10687,3329,30,37,35,116,23,1238,7188,37,54
"190976",475.5,118.5,10808,3323,24,27,44,117,19,1169,7292,34,54
"190977",476.5,118.5,10854,3390,28,22,35,111,27,1182,7304,35,55
"190978",477.5,118.5,10884,3488,32,19,36,106,27,1183,7058,27,57
"190979",478.5,118.5,10677,3348,28,25,39,88,29,1245,7144,34,54
"190980",479.5,118.5,10915,3688,33,18,31,105,20,1141,7170,25,60
"190981",480.5,118.5,11391,3767,20,23,24,102,30,1018,6957,28,61
"190982",481.5,118.5,10932,3782,29,17,30,93,23,1022,6710,42,61
"190983",482.5,118.5,10693,3586,29,17,45,115,26,1040,7182,34,58
"190984",483.5,118.5,11032,3487,40,19,24,97,24,1097,6995,27,57
"190985",484.5,118.5,10869,3743,20,29,25,86,30,1058,6915,43,61
"190986",485.5,118.5,11241,3682,30,26,32,114,29,1128,7071,35,60
"190987",486.5,118.5,11074,3744,33,32,28,92,19,1160,7002,40,61
"190988",487.5,118.5,10475,3501,29,23,33,69,24,387,2708,31,57
"190989",488.5,118.5,10403,3712,30,20,24,101,25,1298,7397,34,60
"190990",489.5,118.5,11035,3732,34,28,28,85,22,1063,6935,37,61
"190991",490.5,118.5,11024,3688,26,19,26,89,31,1083,6927,30,60
"190992",491.5,118.5,10886,3643,28,23,39,106,21,1029,7030,34,59
"190993",492.5,118.5,10962,3863,36,18,26,112,23,1033,6843,39,63
"190994",493.5,118.5,11038,3737,30,26,33,89,23,1078,7090,28,61
"190995",494.5,118.5,11008,3566,29,24,29,90,15,1178,7158,36,58
"190996",495.5,118.5,10278,3456,31,23,25,106,27,1022,6416,40,56
"191068",67.5,117.5,10775,3417,18,29,26,101,16,1207,7254,27,55
"191069",68.5,117.5,10632,3426,26,31,27,98,23,1153,7245,33,56
"191070",69.5,117.5,10872,3470,23,34,24,97,22,1169,7301,41,56
"191071",70.5,117.5,11131,3511,23,23,29,107,26,1166,7370,32,57
"191072",71.5,117.5,10885,3515,20,19,33,106,28,1166,7313,41,57
"191073",72.5,117.5,9678,3072,28,28,52,102,26,1160,7384,30,50
"191273",272.5,117.5,10890,3523,36,28,38,119,23,1072,7252,31,57
"191274",273.5,117.5,10727,3311,27,22,36,98,12,1179,7113,36,54
"191275",274.5,117.5,10209,3485,27,18,39,100,22,978,6328,30,57
"191283",282.5,117.5,10913,3740,38,35,32,101,17,1054,6971,33,61
"191284",283.5,117.5,11196,3958,23,24,16,94,31,996,7146,38,64
"191285",284.5,117.5,11041,3552,24,26,24,104,20,1090,7195,23,58
"191286",285.5,117.5,10993,3572,28,20,21,91,19,1132,7095,30,58
"191287",286.5,117.5,11328,3996,25,20,28,80,28,893,6791,27,65
"191288",287.5,117.5,10925,3710,31,28,21,82,27,1116,6995,41,60
"191289",288.5,117.5,11046,3568,36,19,26,108,21,1135,7038,41,58
"191290",289.5,117.5,11167,3831,35,19,25,98,21,990,6991,41,62
"191291",290.5,117.5,10827,3665,32,25,24,100,24,1072,7104,36,59
"191292",291.5,117.5,11089,3728,30,20,33,98,24,1053,7114,45,60
"191293",292.5,117.5,10837,3399,28,19,31,115,17,1159,7229,40,55
"191294",293.5,117.5,11797,4320,23,12,27,96,27,827,6502,40,70
"191295",294.5,117.5,11663,4246,26,23,19,104,20,866,6732,38,69
"191296",295.5,117.5,11163,3895,27,28,27,98,15,981,6859,40,63
"191297",296.5,117.5,12064,4411,30,18,26,112,19,811,6553,40,71
"191298",297.5,117.5,11511,4299,31,20,27,109,26,857,6660,33,70
"191299",298.5,117.5,11823,4304,29,28,23,101,33,801,6761,39,70
"191300",299.5,117.5,11020,3912,32,27,35,107,21,991,6957,39,63
"191301",300.5,117.5,11240,3790,26,17,25,86,14,997,7226,28,61
"191302",301.5,117.5,10899,3594,33,28,24,91,18,1140,7226,26,58
"191303",302.5,117.5,11222,3654,23,14,35,97,24,1114,7182,34,59
"191304",303.5,117.5,11157,3549,34,20,18,91,14,1136,7070,39,58
"191305",304.5,117.5,11240,3814,37,29,30,115,26,1021,7008,29,62
"191306",305.5,117.5,11381,3951,26,24,28,113,23,982,6924,33,64
"191307",306.5,117.5,9101,3279,24,22,30,100,23,897,6380,29,53
"191308",307.5,117.5,10739,3566,26,26,24,98,24,983,6895,39,58
"191309",308.5,117.5,10945,3698,38,23,36,99,18,1131,7114,35,60
"191310",309.5,117.5,11064,3731,32,23,22,90,23,1053,7152,29,60
"191311",310.5,117.5,11069,3620,28,19,33,97,24,1051,7081,31,59
"191312",311.5,117.5,10994,3571,18,18,28,99,25,1045,7221,42,58
"191313",312.5,117.5,10983,3528,21,19,26,92,23,1128,7124,22,57
"191314",313.5,117.5,10829,3433,32,26,36,90,24,1188,7153,35,56
"191356",355.5,117.5,10506,3477,30,25,51,85,12,1094,7181,35,56
"191392",391.5,117.5,9864,3643,25,20,38,86,25,1099,6794,40,59
"191427",426.5,117.5,10297,3428,26,26,27,102,17,1217,7097,41,56
"191428",427.5,117.5,10732,3436,33,15,29,92,12,1197,7131,30,56
"191429",428.5,117.5,10887,3485,36,31,26,108,28,1117,7056,28,57
"191430",429.5,117.5,11072,3510,35,27,22,93,24,1132,7036,32,57
"191431",430.5,117.5,10990,3556,27,18,30,112,18,1122,7044,35,58
"191432",431.5,117.5,9793,3481,34,23,29,127,24,1051,6982,40,56
"191433",432.5,117.5,11151,3755,29,29,24,109,25,1136,6924,35,61
"191434",433.5,117.5,10891,3705,34,16,28,95,29,1181,7029,31,60
"191435",434.5,117.5,10671,3616,27,29,37,96,25,1110,7020,38,59
"191436",435.5,117.5,11016,3584,29,25,32,89,17,1208,7206,28,58
"191437",436.5,117.5,10736,3602,33,17,25,104,24,1175,7105,33,58
"191438",437.5,117.5,11062,3608,22,22,29,116,28,1156,7140,25,59
"191439",438.5,117.5,10925,3549,32,18,26,99,34,963,6217,32,58
"191440",439.5,117.5,10848,3819,38,27,31,98,22,1012,6650,28,62
"191441",440.5,117.5,9616,3439,17,20,28,95,15,1321,7565,23,56
"191444",443.5,117.5,10822,3515,31,18,29,103,29,1161,7139,38,57
"191445",444.5,117.5,10935,3523,30,19,29,93,26,1148,6955,31,57
"191446",445.5,117.5,10913,3603,41,27,26,94,17,1112,6874,30,58
"191447",446.5,117.5,10946,3374,22,26,26,99,24,1289,7244,31,55
"191448",447.5,117.5,10819,3493,26,31,29,89,26,1142,7110,39,57
"191449",448.5,117.5,11094,3676,39,19,24,92,30,1059,6898,36,60
"191450",449.5,117.5,9796,3457,31,23,40,92,27,995,6448,29,56
"191451",450.5,117.5,11082,3631,34,28,23,97,25,1014,6905,28,59
"191452",451.5,117.5,9983,3298,27,21,45,102,15,984,6549,27,54
"191453",452.5,117.5,10929,3556,34,35,32,87,31,1175,7115,38,58
"191454",453.5,117.5,10829,3538,23,17,31,97,20,1172,7119,44,57
"191455",454.5,117.5,10769,3419,24,18,35,93,21,1208,7116,30,55
"191456",455.5,117.5,10993,3261,22,30,30,98,36,1135,6681,33,53
"191457",456.5,117.5,10955,3548,26,30,25,94,20,1091,7061,43,58
