"","x","y","Al","Ca","Cr","Fe","K","Mg","Mn","Na","Si","Ti","An"
"2038",37.5,241.5,5112,5784,6,75,36,35,1,72,5783,16,90
"2069",68.5,241.5,4717,5287,21,90,57,24,4,131,5694,23,83
"2070",69.5,241.5,4978,5821,14,82,46,32,3,95,5485,21,90
"2071",70.5,241.5,5113,5986,5,80,45,35,2,59,5394,19,93
"2075",74.5,241.5,5088,6069,19,47,39,31,1,56,5450,15,94
"2076",75.5,241.5,5103,5975,14,63,35,39,2,62,5378,10,92
"2078",77.5,241.5,4794,5835,4,63,38,36,2,43,5485,25,90
"2079",78.5,241.5,4979,5947,11,64,40,25,2,65,5429,11,92
"2080",79.5,241.5,5094,5956,18,63,43,32,5,49,5428,15,92
"2081",80.5,241.5,5149,5920,17,63,40,34,5,51,5437,22,92
"2082",81.5,241.5,4982,5474,15,73,55,41,4,76,5400,21,85
"2083",82.5,241.5,5130,5901,14,66,45,35,1,60,5431,14,91
"2086",85.5,241.5,5022,6029,9,54,37,28,1,35,5406,20,93
"2087",86.5,241.5,5128,6046,17,54,33,32,5,49,5371,21,94
"2088",87.5,241.5,5208,5986,10,55,36,25,3,40,5357,18,93
"2089",88.5,241.5,5098,6058,15,56,39,39,1,46,5357,12,94
"2090",89.5,241.5,5095,5980,21,62,33,37,2,44,5348,24,93
"2091",90.5,241.5,5052,6038,13,53,38,45,2,34,5347,22,93
"2092",91.5,241.5,5081,5946,13,57,28,28,2,54,5392,12,92
"2093",92.5,241.5,4972,5982,11,67,37,29,5,47,5441,17,93
"2094",93.5,241.5,5000,5946,6,63,35,25,2,55,5332,18,92
"2095",94.5,241.5,4974,5901,14,81,28,32,3,51,5336,13,91
"2127",126.5,241.5,4761,5578,13,76,35,36,2,101,5540,22,87
"2128",127.5,241.5,4793,5643,20,70,39,39,2,125,5467,17,88
"2129",128.5,241.5,4779,5739,13,78,47,40,4,77,5547,17,89
"2130",129.5,241.5,4767,5717,14,69,44,30,3,78,5571,22,89
"2133",132.5,241.5,4799,5768,20,95,35,36,2,87,5429,16,90
"2134",133.5,241.5,4756,5651,12,96,42,29,5,93,5618,18,88
"2155",154.5,241.5,4589,4964,13,114,61,40,3,156,5862,26,78
"2157",156.5,241.5,4666,5350,15,76,64,37,5,127,5694,22,84
"2158",157.5,241.5,4641,5161,14,103,29,40,2,139,5635,21,81
"2159",158.5,241.5,4794,5050,14,71,39,40,2,150,5748,21,79
"2160",159.5,241.5,4687,5267,10,81,44,29,4,137,5831,20,82
"2161",160.5,241.5,4610,5339,17,74,33,29,6,135,5878,14,83
"2162",161.5,241.5,4642,5178,14,88,39,44,1,133,5782,24,81
"2163",162.5,241.5,4684,5334,16,68,43,36,4,118,5710,20,83
"2164",163.5,241.5,4781,5200,12,77,36,36,3,120,5903,23,81
"2165",164.5,241.5,4696,5222,7,90,49,31,3,155,5789,23,82
"2166",165.5,241.5,4632,5232,15,97,44,35,4,132,5862,21,82
"2236",235.5,241.5,4698,5516,15,74,36,35,4,100,5538,23,86
"2237",236.5,241.5,4809,5577,14,84,37,37,3,84,5488,18,87
"2238",237.5,241.5,4740,5733,8,73,35,25,1,96,5546,20,89
"2239",238.5,241.5,4774,5641,13,83,36,30,2,110,5738,19,88
"2240",239.5,241.5,4709,5388,13,79,35,38,5,113,5612,18,84
"2241",240.5,241.5,4782,5496,18,89,28,44,2,110,5529,21,86
"2242",241.5,241.5,4618,5502,7,73,45,32,4,137,5723,17,86
"2254",3.5,240.5,4992,5509,9,96,52,33,3,103,5787,32,86
"2255",4.5,240.5,5097,5665,15,74,57,36,3,80,5714,16,88
"2256",5.5,240.5,4879,5521,7,77,42,47,2,96,5859,18,86
"2257",6.5,240.5,4949,5840,16,64,43,30,2,78,5558,27,91
"2259",8.5,240.5,4970,5330,13,79,68,29,4,107,5740,20,83
"2260",9.5,240.5,5087,5823,16,85,32,40,1,84,5650,15,90
"2261",10.5,240.5,4886,5857,17,104,30,27,4,90,5540,18,91
"2264",13.5,240.5,4957,5457,16,68,55,35,1,116,5796,14,85
"2265",14.5,240.5,4736,5476,5,116,46,47,4,93,5788,27,85
"2266",15.5,240.5,4888,5503,7,88,39,31,5,98,5757,19,86
"2270",19.5,240.5,4741,5583,11,100,34,52,4,92,5759,32,87
"2273",22.5,240.5,4971,5824,16,76,31,36,6,100,5780,20,90
"2274",23.5,240.5,4938,5648,6,70,31,30,3,100,5688,20,88
"2275",24.5,240.5,4912,5687,14,66,42,32,2,88,5611,16,88
"2280",29.5,240.5,4909,5184,15,95,38,42,2,113,5749,17,81
"2281",30.5,240.5,4808,5534,11,123,42,42,0,98,5775,18,86
"2282",31.5,240.5,4769,5292,10,87,42,36,2,132,5789,16,83
"2283",32.5,240.5,4937,5425,17,92,46,22,1,96,5671,17,85
"2284",33.5,240.5,4974,5631,14,73,34,28,3,85,5691,16,88
"2285",34.5,240.5,4582,5195,9,80,35,34,7,122,5816,18,81
"2319",68.5,240.5,4900,5516,10,89,52,38,2,121,5598,15,86
"2320",69.5,240.5,4974,5731,17,80,97,25,2,72,5529,17,89
"2321",70.5,240.5,5024,5961,9,65,44,37,3,49,5310,24,92
"2326",75.5,240.5,5022,5984,7,51,35,29,2,63,5439,20,93
"2327",76.5,240.5,4869,5762,18,65,40,49,2,51,5452,19,89
"2328",77.5,240.5,5053,5980,5,54,37,26,5,46,5533,19,93
"2329",78.5,240.5,5093,6178,15,51,37,28,3,43,5430,18,95
"2330",79.5,240.5,5158,6006,11,64,33,34,1,59,5449,23,93
"2331",80.5,240.5,4972,6008,13,84,37,34,3,47,5574,18,93
"2332",81.5,240.5,4847,5568,12,74,58,54,7,77,5423,11,87
"2333",82.5,240.5,4935,5992,14,68,44,33,0,39,5452,16,93
"2334",83.5,240.5,5043,6084,13,55,24,29,0,60,5438,16,94
"2335",84.5,240.5,5019,5969,13,49,43,41,4,56,5363,26,92
"2336",85.5,240.5,5095,5998,11,72,40,33,7,34,5415,16,93
"2338",87.5,240.5,5039,5933,8,52,47,30,6,51,5433,14,92
"2339",88.5,240.5,5070,6011,12,69,33,20,4,62,5260,15,93
"2340",89.5,240.5,5009,5993,8,62,43,52,2,48,5405,23,93
"2341",90.5,240.5,5107,6103,17,57,36,34,3,62,5365,23,94
"2342",91.5,240.5,5136,6058,16,62,40,40,2,55,5348,20,94
"2343",92.5,240.5,5058,5951,13,51,36,31,2,69,5560,19,92
"2344",93.5,240.5,4959,5861,12,82,34,39,3,48,5569,20,91
"2347",96.5,240.5,4696,5458,15,112,39,39,5,95,5638,29,85
"2377",126.5,240.5,4814,5589,7,75,50,34,2,91,5391,26,87
"2378",127.5,240.5,4796,5470,19,71,32,49,2,105,5663,16,85
"2379",128.5,240.5,4885,5703,11,67,26,38,3,98,5533,15,89
"2380",129.5,240.5,4782,5594,7,66,43,35,3,100,5512,30,87
"2381",130.5,240.5,4504,5342,14,123,64,37,2,127,5613,30,83
"2382",131.5,240.5,4924,5749,11,73,54,34,4,93,5502,19,89
"2385",134.5,240.5,4677,5413,14,94,45,45,4,102,5665,28,84
"2386",135.5,240.5,4982,5669,9,93,27,19,4,92,5453,15,88
"2387",136.5,240.5,4707,5625,10,99,44,29,3,83,5477,21,87
"2388",137.5,240.5,4737,5212,8,83,45,40,5,118,5653,22,82
"2407",156.5,240.5,4582,5309,12,88,34,40,0,156,5680,26,83
"2408",157.5,240.5,4615,5158,10,99,43,42,4,147,5823,27,81
"2409",158.5,240.5,4781,5341,15,92,39,27,1,145,5677,25,83
"2410",159.5,240.5,4598,5106,17,79,42,31,3,145,5810,24,80
"2411",160.5,240.5,4817,5229,13,68,27,23,1,134,5569,17,82
"2412",161.5,240.5,4660,5188,10,102,40,45,2,134,5787,15,81
"2413",162.5,240.5,4649,5224,12,85,43,35,3,115,5686,22,82
"2414",163.5,240.5,4669,5287,13,64,43,37,2,119,5753,19,83
"2415",164.5,240.5,4613,5167,17,76,42,33,2,145,5822,20,81
"2416",165.5,240.5,4752,5225,16,71,48,28,4,133,5822,22,82
"2417",166.5,240.5,4735,5087,10,78,34,42,4,147,5844,35,80
"2418",167.5,240.5,4649,5269,10,92,30,48,5,131,5901,21,82
"2454",203.5,240.5,4462,5097,29,94,29,35,2,152,5813,12,80
"2455",204.5,240.5,4541,4948,15,103,35,34,3,162,5868,21,78
"2456",205.5,240.5,4490,5011,8,83,40,32,3,155,5930,13,79
"2457",206.5,240.5,4711,4969,12,97,47,39,3,156,6001,13,78
"2458",207.5,240.5,4578,5179,15,87,47,42,4,150,5920,23,81
"2459",208.5,240.5,4655,5232,9,94,43,29,2,154,5983,25,82
"2460",209.5,240.5,4738,5263,14,87,34,38,2,133,5833,14,82
"2461",210.5,240.5,4643,5204,12,79,36,40,3,142,5714,20,81
"2462",211.5,240.5,4558,5194,13,97,39,32,7,140,5793,21,81
"2486",235.5,240.5,4871,5661,10,76,42,40,4,93,5509,17,88
"2487",236.5,240.5,4737,5535,10,89,27,36,1,95,5509,14,86
"2488",237.5,240.5,4739,5700,10,78,34,40,7,76,5350,14,89
"2489",238.5,240.5,4770,5593,19,96,31,32,2,75,5643,13,87
"2490",239.5,240.5,4777,5626,15,72,41,29,5,105,5605,15,87
"2491",240.5,240.5,4603,5338,13,82,49,28,2,129,5849,15,83
"2492",241.5,240.5,4721,5183,8,85,45,32,1,153,5824,17,81
"2493",242.5,240.5,4566,5034,16,70,55,40,1,122,5754,21,79
"2496",245.5,240.5,4860,5633,15,54,32,24,2,88,5649,21,88
"2497",246.5,240.5,4906,5748,8,77,43,37,6,88,5416,23,89
"2498",247.5,240.5,4764,5769,9,79,40,24,3,65,5391,12,90
"2499",248.5,240.5,4900,5754,14,79,38,39,2,66,5441,16,89
"2505",4.5,239.5,5152,5843,15,84,32,45,2,84,5850,17,91
"2506",5.5,239.5,4988,5620,11,96,33,33,5,93,5829,22,87
"2507",6.5,239.5,4980,5709,14,83,46,21,5,100,5704,18,89
"2508",7.5,239.5,4800,5639,11,131,64,49,4,76,5774,21,88
"2512",11.5,239.5,5017,5289,6,82,65,32,4,88,5517,15,83
"2516",15.5,239.5,4878,5555,7,101,53,53,3,99,5774,25,86
"2517",16.5,239.5,4848,5501,15,95,51,30,3,91,5782,16,86
"2519",18.5,239.5,5104,5668,10,69,46,30,4,86,5699,19,88
"2520",19.5,239.5,4852,5685,15,83,40,44,5,71,5597,14,88
"2523",22.5,239.5,4955,5888,9,80,44,37,0,75,5669,18,91
"2524",23.5,239.5,4907,5750,17,85,42,33,5,93,5733,21,89
"2525",24.5,239.5,5014,5609,10,63,34,25,5,74,5531,16,87
"2528",27.5,239.5,4794,5584,10,90,44,42,3,69,5360,36,87
"2530",29.5,239.5,4914,5344,9,80,57,33,4,115,5756,19,83
"2532",31.5,239.5,4916,5629,8,82,40,26,2,87,5658,13,88
"2533",32.5,239.5,4934,5762,12,84,36,39,1,75,5598,23,89
"2534",33.5,239.5,5000,5664,12,70,41,29,3,94,5411,16,88
"2535",34.5,239.5,4968,5656,9,103,37,56,4,106,5719,24,88
"2538",37.5,239.5,4749,5504,9,72,43,33,1,111,5701,22,86
"2539",38.5,239.5,4678,5166,14,71,45,34,3,156,5893,23,81
"2540",39.5,239.5,4719,5246,9,79,38,43,1,131,5902,21,82
"2568",67.5,239.5,4742,4915,15,84,57,42,4,165,6111,19,77
"2569",68.5,239.5,4913,5666,8,76,39,25,5,68,5493,19,88
"2570",69.5,239.5,4897,5548,8,82,45,31,2,62,5442,13,86
"2571",70.5,239.5,4997,5992,11,45,30,32,0,53,5435,9,93
"2572",71.5,239.5,4898,5906,11,64,58,36,2,52,5252,31,92
"2573",72.5,239.5,5029,6096,13,65,43,39,2,36,5437,13,94
"2574",73.5,239.5,4848,5874,7,63,50,37,3,49,5364,18,91
"2575",74.5,239.5,5119,5701,9,89,38,39,3,67,5655,26,89
"2578",77.5,239.5,5048,5915,22,60,38,37,1,45,5431,15,92
"2579",78.5,239.5,4969,6112,17,74,37,42,1,51,5343,18,94
"2580",79.5,239.5,5013,6003,12,58,42,38,6,44,5311,16,93
"2581",80.5,239.5,4990,6030,11,41,30,30,2,57,5328,17,93
"2582",81.5,239.5,5113,6036,11,50,45,34,2,44,5462,21,93
"2583",82.5,239.5,4981,5933,11,70,40,32,2,50,5426,19,92
"2584",83.5,239.5,5108,6023,13,69,36,29,5,48,5398,15,93
"2585",84.5,239.5,5033,6104,13,56,44,39,4,59,5503,21,94
"2586",85.5,239.5,4927,5850,12,57,31,37,4,59,5551,19,91
"2587",86.5,239.5,5124,5783,8,69,48,26,3,58,5451,17,90
"2588",87.5,239.5,5000,6027,14,71,30,23,2,38,5303,20,93
"2589",88.5,239.5,4921,5975,16,86,22,52,3,48,5434,17,92
"2590",89.5,239.5,4979,6056,5,73,45,42,2,43,5348,14,94
"2591",90.5,239.5,5055,6134,9,61,44,47,5,51,5297,17,95
"2592",91.5,239.5,5085,5996,17,69,44,36,2,55,5690,15,93
"2593",92.5,239.5,5100,5898,14,70,29,38,2,60,5506,20,91
"2594",93.5,239.5,5072,5933,13,57,38,34,4,46,5491,23,92
"2627",126.5,239.5,4784,5599,15,99,44,30,4,100,5691,24,87
"2629",128.5,239.5,4708,5380,9,108,47,52,3,95,5613,15,84
"2630",129.5,239.5,4710,5552,14,95,36,53,2,80,5555,23,86
"2633",132.5,239.5,4734,5242,11,95,63,34,2,128,5729,18,82
"2637",136.5,239.5,4779,5728,13,90,39,37,3,105,5621,16,89
"2638",137.5,239.5,4723,5446,11,87,41,23,4,99,5536,17,85
"2639",138.5,239.5,4813,5496,9,88,43,33,4,113,5781,27,86
"2656",155.5,239.5,4503,5171,10,72,42,40,5,124,5814,15,81
"2657",156.5,239.5,4761,5285,13,75,37,44,4,139,5747,17,83
"2658",157.5,239.5,4647,5237,20,86,29,22,3,122,5800,22,82
"2659",158.5,239.5,4648,5397,14,87,28,37,4,134,5666,25,84
"2660",159.5,239.5,4697,5246,11,99,37,45,3,155,5832,27,82
"2661",160.5,239.5,4602,5346,9,100,46,42,2,121,5601,28,83
"2662",161.5,239.5,4700,5413,13,79,41,30,2,128,5563,19,84
"2663",162.5,239.5,4793,5397,12,84,35,36,0,144,5829,21,84
"2664",163.5,239.5,4666,5257,13,83,33,26,1,143,5837,18,82
"2665",164.5,239.5,4623,5199,11,80,36,42,5,154,5865,22,81
"2666",165.5,239.5,4712,5292,5,77,35,31,4,121,5828,16,83
"2667",166.5,239.5,4790,5165,12,89,29,54,4,145,5861,22,81
"2699",198.5,239.5,4389,4986,10,95,39,41,1,144,5843,22,78
"2700",199.5,239.5,4560,5021,13,106,41,28,3,148,5906,14,79
"2701",200.5,239.5,4686,5069,9,96,41,35,4,126,5833,24,80
"2702",201.5,239.5,4651,5321,16,70,40,35,4,147,5702,21,83
"2703",202.5,239.5,4575,5333,12,87,37,33,1,153,5613,19,83
"2704",203.5,239.5,4812,5195,14,83,57,35,3,125,5803,18,81
"2705",204.5,239.5,4621,5195,12,70,26,33,2,148,5760,13,81
"2706",205.5,239.5,4611,5340,13,95,44,32,3,127,5760,24,83
"2709",208.5,239.5,4674,4975,15,91,52,40,2,140,5833,24,78
"2710",209.5,239.5,4637,5033,8,76,46,31,0,149,5836,22,79
"2711",210.5,239.5,4511,5101,12,67,34,26,3,136,5880,24,80
"2712",211.5,239.5,4602,5355,14,76,45,38,3,123,5745,20,84
"2713",212.5,239.5,4688,5095,9,86,48,30,2,145,5909,21,80
"2736",235.5,239.5,4718,5885,19,90,55,26,2,80,5509,11,91
"2737",236.5,239.5,4893,5453,11,83,32,30,2,100,5493,19,85
"2738",237.5,239.5,4849,5601,11,76,31,33,4,73,5519,14,87
"2739",238.5,239.5,4780,5655,19,80,34,36,3,87,5448,15,88
"2740",239.5,239.5,4715,5758,8,85,34,33,2,88,5615,28,89
"2741",240.5,239.5,4783,5386,16,67,35,42,6,100,5590,18,84
"2743",242.5,239.5,4703,5310,6,86,48,42,0,97,5601,17,83
"2744",243.5,239.5,4864,5809,11,77,40,35,4,89,5604,21,90
"2746",245.5,239.5,4756,5639,13,69,35,36,3,101,5533,23,88
"2747",246.5,239.5,4773,5579,9,64,44,38,3,88,5376,18,87
"2748",247.5,239.5,4830,5715,10,84,36,23,1,85,5461,31,89
"2749",248.5,239.5,4770,5896,15,63,38,39,4,50,5490,15,91
"2750",249.5,239.5,4883,5858,14,88,34,37,5,71,5349,18,91
"2754",3.5,238.5,4873,5714,10,90,29,43,1,83,5747,23,89
"2757",6.5,238.5,4844,5238,12,97,65,33,5,125,5966,23,82
"2760",9.5,238.5,4797,5447,6,88,47,33,2,111,5812,23,85
"2762",11.5,238.5,4850,5222,10,100,43,44,2,116,5981,25,82
"2766",15.5,238.5,4875,5691,8,94,41,42,1,76,5715,27,88
"2773",22.5,238.5,4794,5511,11,121,48,47,3,96,5703,16,86
"2774",23.5,238.5,4913,5392,11,92,51,40,3,106,5740,27,84
"2775",24.5,238.5,4818,5476,14,69,36,35,1,101,5832,29,85
"2776",25.5,238.5,4856,5511,14,89,40,26,2,101,5836,22,86
"2778",27.5,238.5,4942,5653,14,64,38,34,3,95,5691,17,88
"2779",28.5,238.5,4934,5587,9,73,32,36,0,83,5694,20,87
"2783",32.5,238.5,4839,5619,9,65,35,30,2,96,5726,20,87
"2784",33.5,238.5,4854,5878,9,62,37,21,5,79,5564,19,91
"2785",34.5,238.5,4748,5446,8,74,30,35,4,125,5827,23,85
"2786",35.5,238.5,4815,5392,11,73,30,42,1,106,5842,17,84
"2787",36.5,238.5,4893,5767,6,80,25,31,4,76,5679,16,90
"2788",37.5,238.5,5038,5609,14,85,38,23,2,109,5740,23,87
"2789",38.5,238.5,4926,5649,15,97,46,31,3,110,5736,16,88
"2790",39.5,238.5,5009,5649,6,92,39,29,3,86,5611,18,88
"2791",40.5,238.5,4871,5366,10,106,41,38,3,136,5912,12,84
"2819",68.5,238.5,4890,5788,12,86,44,27,3,72,5719,24,90
"2820",69.5,238.5,4985,5971,14,61,37,35,3,53,5416,16,92
"2821",70.5,238.5,4986,6079,14,74,35,24,4,51,5304,22,94
"2822",71.5,238.5,5021,5964,12,57,47,33,0,48,5345,21,92
"2823",72.5,238.5,5048,6022,14,57,53,30,3,49,5536,20,93
"2828",77.5,238.5,5009,5896,16,64,41,29,2,65,5356,18,91
"2829",78.5,238.5,4965,6045,18,58,37,43,2,39,5401,28,93
"2830",79.5,238.5,4948,6147,13,67,84,35,2,65,5329,19,95
"2831",80.5,238.5,4992,6086,11,66,39,30,4,47,5422,16,94
"2832",81.5,238.5,5197,5992,18,63,35,30,5,47,5447,16,93
"2833",82.5,238.5,4928,5839,17,73,35,43,4,45,5380,30,91
"2834",83.5,238.5,4958,5924,10,91,35,60,4,62,5582,21,92
"2835",84.5,238.5,4885,5109,10,69,54,38,5,76,5655,23,80
"2836",85.5,238.5,4996,5930,16,56,41,41,2,62,5482,14,92
"2838",87.5,238.5,4881,6045,13,83,39,31,3,47,5462,20,93
"2839",88.5,238.5,5110,5898,19,47,44,31,2,52,5366,17,91
"2840",89.5,238.5,5080,6065,14,72,43,37,2,51,5354,18,94
"2841",90.5,238.5,5072,5993,17,66,29,26,4,44,5497,22,93
"2842",91.5,238.5,5035,5822,15,64,40,17,2,57,5425,15,90
"2843",92.5,238.5,5099,5948,15,86,30,30,7,56,5625,16,92
"2876",125.5,238.5,4759,5249,15,112,46,40,7,100,5712,23,82
"2877",126.5,238.5,4839,5520,11,91,44,36,6,102,5527,23,86
"2878",127.5,238.5,4725,5001,9,127,61,49,5,117,5843,21,79
"2880",129.5,238.5,4778,5683,18,109,36,28,1,95,5605,20,88
"2882",131.5,238.5,4882,5640,12,92,40,27,2,101,5576,19,88
"2883",132.5,238.5,4609,5526,15,72,46,41,3,99,5752,19,86
"2884",133.5,238.5,4698,4914,6,88,90,33,6,131,5788,17,77
"2885",134.5,238.5,4700,5677,12,66,41,32,1,113,5547,16,88
"2886",135.5,238.5,4742,5551,13,72,47,33,3,94,5454,16,86
"2887",136.5,238.5,4700,5609,9,75,38,32,3,98,5616,18,87
"2888",137.5,238.5,4712,5602,6,79,42,39,4,98,5649,19,87
"2906",155.5,238.5,4692,5363,8,69,31,42,4,139,5778,25,84
"2908",157.5,238.5,4751,5466,19,56,47,42,4,123,5695,18,85
"2909",158.5,238.5,4728,5381,10,86,38,29,3,125,5853,14,84
"2910",159.5,238.5,4643,5258,10,83,42,39,2,143,5763,18,82
"2911",160.5,238.5,4642,5189,19,77,36,37,4,133,5694,24,81
"2912",161.5,238.5,4729,5274,11,84,35,39,3,113,5756,15,82
"2913",162.5,238.5,4765,5315,14,72,34,26,3,130,5781,24,83
"2914",163.5,238.5,4671,5098,8,90,42,43,3,146,5873,18,80
"2915",164.5,238.5,4549,5194,9,97,48,28,1,157,5887,14,81
"2916",165.5,238.5,4806,5364,6,79,51,33,5,124,5735,20,84
"2948",197.5,238.5,4556,4916,12,93,53,34,3,184,5795,19,77
"2949",198.5,238.5,4665,5246,14,80,53,29,2,171,5855,24,82
"2950",199.5,238.5,4636,5264,15,84,42,41,4,135,5790,16,82
"2951",200.5,238.5,4703,5278,10,72,40,45,2,117,5727,21,83
"2952",201.5,238.5,4534,5165,13,78,52,27,1,160,5768,14,81
"2953",202.5,238.5,4542,5191,15,111,60,26,3,114,5626,17,81
"2954",203.5,238.5,4629,5249,9,96,42,48,2,127,5750,25,82
"2955",204.5,238.5,4558,5203,10,75,43,38,5,162,5726,24,81
"2956",205.5,238.5,4815,5383,14,73,36,33,4,151,5728,21,84
"2957",206.5,238.5,4548,5189,4,79,30,32,4,149,5673,22,81
"2958",207.5,238.5,4672,5296,11,81,42,37,1,125,5652,22,83
"2959",208.5,238.5,4526,5172,10,76,45,36,3,143,5787,14,81
"2960",209.5,238.5,4550,5067,9,83,37,35,3,142,5725,17,79
"2961",210.5,238.5,4633,5182,13,81,42,28,4,136,5913,17,81
"2962",211.5,238.5,4700,5459,11,94,40,38,2,111,5765,16,85
"2963",212.5,238.5,4710,5155,9,101,50,36,5,125,5801,29,81
"2964",213.5,238.5,4496,5130,13,95,55,35,1,141,5910,20,80
"2986",235.5,238.5,4816,5893,15,94,36,30,6,72,5421,18,91
"2987",236.5,238.5,4796,5566,9,98,32,27,2,94,5415,20,87
"2988",237.5,238.5,4811,5620,13,103,40,42,3,88,5540,16,87
"2989",238.5,238.5,4836,5804,16,70,40,33,0,78,5634,19,90
"2990",239.5,238.5,4751,5670,18,101,36,42,2,87,5455,22,88
"2991",240.5,238.5,4836,5595,10,76,28,44,3,100,5698,15,87
"2992",241.5,238.5,4750,5630,12,92,34,37,5,115,5689,14,88
"2994",243.5,238.5,4795,5702,13,66,36,40,5,105,5585,13,89
"2995",244.5,238.5,4856,5538,12,79,35,30,4,115,5689,20,86
"2996",245.5,238.5,4674,5190,18,126,76,51,1,105,5636,12,81
"2998",247.5,238.5,4629,5452,9,120,81,41,2,88,5507,31,85
"3000",249.5,238.5,4920,5582,18,81,54,35,3,80,5552,16,87
"3004",3.5,237.5,4764,5476,14,83,33,35,1,123,5798,19,85
"3006",5.5,237.5,4869,5543,9,82,40,30,5,90,5660,19,86
"3007",6.5,237.5,4992,5640,8,77,36,38,4,102,5775,18,88
"3009",8.5,237.5,4940,5561,12,78,54,31,6,88,5734,13,87
"3014",13.5,237.5,5116,5682,7,89,40,38,3,77,5659,29,88
"3016",15.5,237.5,4963,5560,12,116,43,26,4,88,5751,17,87
"3017",16.5,237.5,4893,5643,9,103,41,43,3,76,5811,17,88
"3019",18.5,237.5,4975,5615,14,88,44,44,2,110,5634,13,87
"3020",19.5,237.5,4762,5519,11,85,45,35,1,89,5743,16,86
"3021",20.5,237.5,4815,5320,11,88,53,32,4,97,5755,23,83
"3023",22.5,237.5,4930,5689,11,107,41,36,3,99,5638,19,88
"3024",23.5,237.5,4826,5496,16,125,34,58,7,101,5833,20,86
"3025",24.5,237.5,4993,5676,15,89,38,35,0,81,5563,16,88
"3026",25.5,237.5,4853,5601,9,84,47,33,4,79,5705,17,87
"3028",27.5,237.5,4891,5599,7,83,52,36,4,103,5635,21,87
"3029",28.5,237.5,4925,5374,17,92,34,34,2,106,5749,24,84
"3032",31.5,237.5,4900,5686,7,95,43,35,5,110,5778,21,88
"3033",32.5,237.5,4857,5178,14,93,55,37,6,127,5885,19,81
"3034",33.5,237.5,4799,5468,19,65,50,22,4,107,5657,19,85
"3035",34.5,237.5,4787,5474,10,65,48,46,6,113,5805,19,85
"3036",35.5,237.5,4921,5640,8,75,45,31,2,91,5692,24,88
"3037",36.5,237.5,5120,5771,14,78,41,39,4,84,5637,16,90
"3038",37.5,237.5,4873,5814,13,65,44,34,3,97,5617,22,90
"3039",38.5,237.5,5002,5574,15,79,36,41,1,77,5769,28,87
"3040",39.5,237.5,4963,5671,13,79,35,35,1,76,5622,12,88
"3041",40.5,237.5,4844,5753,10,95,40,36,2,94,5687,18,89
"3042",41.5,237.5,4802,5500,17,95,39,37,1,113,5795,25,86
"3068",67.5,237.5,4921,5522,10,111,51,34,1,89,5523,15,86
"3069",68.5,237.5,5028,5889,9,76,29,30,0,70,5561,23,91
"3070",69.5,237.5,5066,5879,14,69,51,25,4,56,5235,18,91
"3071",70.5,237.5,5028,6109,6,74,45,39,2,59,5408,17,94
"3072",71.5,237.5,5165,6040,10,59,45,33,3,52,5406,18,93
"3074",73.5,237.5,5105,6031,12,67,45,36,4,47,5447,14,93
"3075",74.5,237.5,5172,6074,16,70,46,42,2,41,5406,15,94
"3076",75.5,237.5,4879,5695,10,90,56,44,0,65,5374,27,88
"3077",76.5,237.5,5043,5830,16,77,36,36,6,65,5532,20,90
"3078",77.5,237.5,5111,5860,16,61,72,34,6,63,5401,21,91
"3079",78.5,237.5,4959,5994,12,56,37,29,3,58,5510,14,93
"3080",79.5,237.5,5073,5964,9,65,39,34,2,54,5429,15,92
"3081",80.5,237.5,5092,6165,17,62,26,30,3,35,5444,24,95
"3083",82.5,237.5,4912,5891,15,62,46,33,1,55,5226,21,91
"3084",83.5,237.5,5088,5911,9,57,41,34,1,62,5401,21,92
"3085",84.5,237.5,5033,5653,10,69,44,51,8,67,5414,20,88
"3086",85.5,237.5,5006,6009,13,77,29,38,4,44,5520,22,93
"3087",86.5,237.5,4778,5970,14,82,39,40,0,59,5448,24,92
"3088",87.5,237.5,4950,5998,23,48,29,34,2,48,5394,16,93
"3089",88.5,237.5,5071,6070,11,60,32,44,1,46,5453,20,94
"3090",89.5,237.5,5054,5985,12,53,39,34,0,56,5306,19,93
"3091",90.5,237.5,5066,5959,17,64,40,34,3,55,5435,15,92
"3092",91.5,237.5,5070,5895,8,47,34,35,3,46,5496,13,91
"3126",125.5,237.5,4808,5512,14,83,44,54,2,97,5663,13,86
"3127",126.5,237.5,4813,5560,15,77,46,40,3,87,5661,17,87
"3128",127.5,237.5,4806,5661,21,85,34,52,6,98,5682,18,88
"3129",128.5,237.5,4837,5617,12,75,39,38,1,107,5669,29,87
"3133",132.5,237.5,4816,5574,16,92,44,50,5,76,5485,16,87
"3135",134.5,237.5,4931,5689,6,104,35,37,2,88,5606,23,88
"3136",135.5,237.5,4687,5243,12,91,53,45,4,128,5739,18,82
"3137",136.5,237.5,4725,5430,11,83,46,31,7,134,5739,25,85
"3138",137.5,237.5,4791,5476,18,93,31,40,1,112,5706,18,85
"3156",155.5,237.5,4733,5380,14,102,36,31,2,122,5698,24,84
"3157",156.5,237.5,4797,5476,8,94,47,29,1,103,5752,20,85
"3158",157.5,237.5,4450,5253,9,73,133,47,2,139,5683,15,82
"3160",159.5,237.5,4662,5297,17,92,90,29,5,132,5681,25,83
"3161",160.5,237.5,4666,5265,7,78,43,34,5,135,5670,16,82
"3162",161.5,237.5,4652,5233,10,86,55,37,3,133,5790,24,82
