"","x","y","Al","Ca","Cr","Fe","K","Mg","Mn","Na","Si","Ti","An"
"37557",56.5,99.5,4844,5401,14,96,47,29,3,96,5784,16,87
"37558",57.5,99.5,4672,5052,13,117,48,51,1,149,5835,16,82
"37574",73.5,99.5,4651,5083,16,94,35,23,3,163,5912,25,82
"37581",80.5,99.5,4477,4879,7,88,37,39,8,172,5996,19,79
"37582",81.5,99.5,4457,4842,16,67,51,42,5,144,6023,22,79
"37583",82.5,99.5,4497,4636,9,84,45,38,1,196,6060,17,76
"37687",186.5,99.5,4599,5062,6,172,62,43,2,117,5912,36,82
"37707",206.5,99.5,4907,5416,12,90,40,36,4,84,5461,17,87
"37708",207.5,99.5,4595,5287,12,86,51,28,1,78,5460,18,85
"37709",208.5,99.5,4575,5126,18,74,41,32,3,132,5542,18,83
"37710",209.5,99.5,4788,5269,12,86,41,34,3,106,5740,16,85
"37711",210.5,99.5,4687,5064,9,81,29,38,7,105,5463,33,82
"37712",211.5,99.5,4914,5289,10,95,37,38,5,49,5304,25,85
"37713",212.5,99.5,4844,5511,13,110,36,33,7,59,5293,26,88
"37714",213.5,99.5,4963,5704,12,69,31,34,5,84,5711,13,91
"37715",214.5,99.5,5097,5664,9,74,33,36,4,68,5566,22,90
"37716",215.5,99.5,4946,5844,13,60,39,32,5,58,5479,13,93
"37717",216.5,99.5,4996,5728,15,61,30,29,6,59,5488,21,91
"37718",217.5,99.5,5023,5841,13,52,42,34,2,61,5544,13,93
"37719",218.5,99.5,5050,5730,14,56,40,26,6,60,5516,9,91
"37720",219.5,99.5,5056,5837,9,63,31,31,6,50,5477,24,93
"37721",220.5,99.5,4981,5653,14,89,39,38,3,74,5537,18,90
"37722",221.5,99.5,4829,5414,9,74,43,30,2,122,5809,21,87
"37723",222.5,99.5,4704,5203,18,88,33,31,2,138,5918,20,84
"37724",223.5,99.5,4621,5190,4,75,41,24,0,123,5813,13,84
"37725",224.5,99.5,4682,5215,11,86,32,30,2,90,5570,24,84
"37752",1.5,98.5,4733,5154,16,74,36,29,2,81,5115,23,83
"37753",2.5,98.5,4835,5350,11,81,43,34,1,102,5489,32,86
"37754",3.5,98.5,4993,5698,9,91,32,34,5,82,5566,10,91
"37755",4.5,98.5,5050,5759,9,81,45,23,4,59,5410,15,92
"37756",5.5,98.5,5007,5694,18,74,41,28,4,68,5573,23,91
"37757",6.5,98.5,4819,5239,16,91,49,34,4,111,5562,11,84
"37806",55.5,98.5,4945,5457,9,88,51,32,5,102,5709,13,88
"37807",56.5,98.5,4835,5425,8,87,32,23,5,94,5706,19,87
"37808",57.5,98.5,4657,5246,12,98,39,42,1,134,5747,25,85
"37824",73.5,98.5,4572,5027,5,83,25,34,5,182,5829,25,81
"37825",74.5,98.5,4608,5091,16,100,39,58,3,153,5849,19,82
"37957",206.5,98.5,4863,5303,10,84,40,44,3,108,5483,22,85
"37958",207.5,98.5,4699,5408,6,76,40,34,2,92,5289,17,87
"37959",208.5,98.5,4727,5372,12,77,36,28,3,102,5787,11,86
"37960",209.5,98.5,4688,5261,7,89,33,40,1,106,5822,22,85
"37961",210.5,98.5,4831,5371,10,77,41,38,1,94,5856,21,86
"37962",211.5,98.5,4859,5377,15,79,34,33,6,91,5868,19,86
"37963",212.5,98.5,4847,5604,13,89,42,43,1,74,5464,22,90
"37964",213.5,98.5,4925,5589,7,72,43,31,6,58,5331,22,89
"37965",214.5,98.5,4995,5767,11,61,34,38,3,59,5485,11,92
"37966",215.5,98.5,5099,5720,9,63,41,33,1,49,5437,16,91
"37967",216.5,98.5,5153,5760,10,83,37,32,1,81,5426,17,92
"37968",217.5,98.5,5015,5821,11,63,34,40,2,51,5605,16,93
"37969",218.5,98.5,5142,5923,13,63,23,39,2,63,5536,16,94
"37970",219.5,98.5,4998,5737,4,72,26,30,3,63,5281,19,91
"37971",220.5,98.5,4956,5494,18,80,35,24,1,86,5689,13,88
"37972",221.5,98.5,4771,5220,9,74,33,36,3,133,5951,23,84
"37973",222.5,98.5,4894,5235,13,88,33,33,3,101,5788,19,84
"37974",223.5,98.5,4560,5135,15,67,44,39,2,125,5835,20,83
"37975",224.5,98.5,4723,5340,13,61,44,26,3,106,5700,18,86
"38001",0.5,97.5,4784,5517,18,73,35,36,6,105,5676,21,88
"38003",2.5,97.5,4757,5201,15,70,44,35,4,132,5749,15,84
"38004",3.5,97.5,4920,5519,7,64,32,38,0,93,5683,22,88
"38005",4.5,97.5,4969,5766,10,70,31,17,4,78,5542,22,92
"38006",5.5,97.5,4947,5638,10,89,31,36,0,72,5441,19,90
"38007",6.5,97.5,4968,5845,18,77,32,32,2,55,5587,15,93
"38008",7.5,97.5,4874,5501,6,75,31,19,3,62,5512,16,88
"38009",8.5,97.5,5065,5565,10,94,48,32,2,75,5566,21,89
"38010",9.5,97.5,4551,5327,13,147,46,52,4,92,5602,30,86
"38055",54.5,97.5,4664,5315,14,167,43,64,1,115,5716,25,85
"38056",55.5,97.5,4863,5451,7,80,36,33,5,96,5811,16,87
"38057",56.5,97.5,4803,5439,7,89,43,40,3,93,5704,12,87
"38058",57.5,97.5,4629,5047,8,113,44,37,2,126,5496,19,82
"38073",72.5,97.5,4447,4846,11,111,60,45,3,162,5915,32,79
"38074",73.5,97.5,4666,4832,9,73,49,40,2,161,5968,21,79
"38075",74.5,97.5,4774,5132,7,90,37,34,3,167,5909,22,83
"38207",206.5,97.5,4589,5181,12,86,53,33,7,108,5509,18,84
"38208",207.5,97.5,4605,5190,13,100,43,43,1,83,5435,16,84
"38209",208.5,97.5,4896,5502,16,85,34,37,1,101,5680,19,88
"38210",209.5,97.5,4681,5159,13,65,36,30,3,124,5765,14,83
"38211",210.5,97.5,4827,5167,10,76,42,30,2,123,5790,14,83
"38212",211.5,97.5,4756,5170,11,76,38,28,6,141,5852,17,83
"38213",212.5,97.5,4928,5407,7,90,50,31,7,100,5602,12,87
"38214",213.5,97.5,4826,5637,12,84,45,48,2,64,5381,12,90
"38215",214.5,97.5,4880,5596,18,68,39,39,5,64,5469,23,89
"38216",215.5,97.5,4825,5776,12,74,22,33,2,64,5448,32,92
"38217",216.5,97.5,5011,5723,12,66,31,31,3,62,5381,18,91
"38218",217.5,97.5,4909,5797,12,73,37,38,4,71,5480,17,92
"38219",218.5,97.5,5077,5766,10,74,33,26,3,70,5487,22,92
"38220",219.5,97.5,4935,5504,18,81,48,38,3,55,5538,21,88
"38221",220.5,97.5,4780,5428,9,87,32,40,1,99,5776,14,87
"38222",221.5,97.5,4666,5176,10,90,49,41,1,135,5947,16,84
"38223",222.5,97.5,4563,5291,11,74,34,38,3,142,5666,18,85
"38224",223.5,97.5,4734,5180,14,73,41,39,4,140,5836,14,84
"38225",224.5,97.5,4814,5309,20,74,37,31,1,118,5825,27,85
"38226",225.5,97.5,4572,5119,12,127,55,39,2,124,5817,23,83
"38251",0.5,96.5,5015,5630,9,51,28,37,6,64,5549,18,90
"38253",2.5,96.5,4642,4837,14,167,79,72,0,152,5815,26,79
"38254",3.5,96.5,4900,5612,10,75,38,22,4,108,5775,19,90
"38255",4.5,96.5,4730,5267,12,70,47,36,5,57,5153,13,85
"38256",5.5,96.5,5090,5773,13,75,43,33,1,59,5495,22,92
"38257",6.5,96.5,4865,5773,13,68,30,36,1,73,5521,15,92
"38258",7.5,96.5,4971,5565,6,87,34,33,3,62,5629,14,89
"38259",8.5,96.5,4880,5516,12,81,27,33,0,87,5464,13,88
"38260",9.5,96.5,4924,5493,15,80,39,37,1,110,5551,20,88
"38261",10.5,96.5,5127,5757,14,82,49,31,3,52,5477,15,92
"38262",11.5,96.5,4738,5663,12,94,32,29,0,81,5641,20,90
"38275",24.5,96.5,4886,5544,5,89,32,36,2,76,5667,21,89
"38278",27.5,96.5,5051,5647,11,63,24,39,4,48,5279,18,90
"38280",29.5,96.5,5071,5851,15,64,32,34,6,41,5448,25,93
"38281",30.5,96.5,5038,5762,11,61,38,24,1,60,5389,13,92
"38305",54.5,96.5,4686,5435,9,119,44,48,1,101,5613,29,87
"38306",55.5,96.5,4735,5393,16,98,48,32,4,98,5629,17,87
"38307",56.5,96.5,4756,5310,12,99,39,32,1,129,5861,24,85
"38323",72.5,96.5,4665,5163,9,90,33,42,4,128,5809,20,83
"38325",74.5,96.5,4561,5083,13,76,40,42,2,140,5786,26,82
"38326",75.5,96.5,4407,4851,14,128,47,59,5,147,6110,19,79
"38459",208.5,96.5,4853,5432,15,82,27,40,7,101,5632,18,87
"38460",209.5,96.5,4738,5159,18,70,34,31,1,122,5701,16,83
"38461",210.5,96.5,4804,5196,10,89,36,34,3,139,5816,24,84
"38462",211.5,96.5,4659,5146,9,102,50,46,6,137,5809,20,83
"38463",212.5,96.5,4711,5207,9,86,45,39,5,124,5721,15,84
"38464",213.5,96.5,4647,5214,10,85,35,39,3,104,5758,20,84
"38465",214.5,96.5,4928,5419,7,70,31,24,6,95,5540,22,87
"38466",215.5,96.5,4842,5414,14,81,19,30,3,82,5592,19,87
"38467",216.5,96.5,4841,5426,10,64,40,28,3,95,5654,29,87
"38468",217.5,96.5,4894,5703,11,59,44,36,3,93,5591,16,91
"38469",218.5,96.5,4924,5464,14,68,40,18,1,70,5633,13,88
"38470",219.5,96.5,4805,5570,9,72,39,34,1,81,5820,23,89
"38471",220.5,96.5,4506,4968,8,84,43,26,6,110,5579,17,81
"38472",221.5,96.5,4750,5305,11,76,50,36,3,114,5811,20,85
"38473",222.5,96.5,4687,5102,11,75,34,30,3,125,5880,21,82
"38474",223.5,96.5,4665,5074,5,89,32,35,2,158,6069,16,82
"38475",224.5,96.5,4765,5277,20,80,36,32,4,113,5803,19,85
"38476",225.5,96.5,4835,5417,10,90,20,39,4,93,5647,21,87
"38501",0.5,95.5,4923,5704,11,63,37,32,1,75,5528,21,91
"38502",1.5,95.5,4756,5470,14,66,28,31,1,96,5700,19,88
"38503",2.5,95.5,4959,5642,13,61,32,18,3,76,5712,29,90
"38504",3.5,95.5,5069,5693,17,78,37,34,4,77,5588,18,91
"38505",4.5,95.5,4973,5582,11,77,48,31,3,74,5579,16,89
"38507",6.5,95.5,4953,5529,10,70,37,25,3,77,5639,23,89
"38508",7.5,95.5,5040,5729,9,75,47,35,4,86,5517,27,91
"38509",8.5,95.5,5017,5787,10,62,49,35,1,63,5594,22,92
"38510",9.5,95.5,4641,5455,7,67,39,26,4,87,5421,20,87
"38511",10.5,95.5,4971,5690,18,59,33,32,0,88,5553,20,91
"38512",11.5,95.5,4934,5733,5,80,35,38,1,77,5549,15,91
"38513",12.5,95.5,4761,5531,18,66,37,30,2,93,5722,15,89
"38514",13.5,95.5,4866,5274,17,82,47,33,4,127,5794,27,85
"38515",14.5,95.5,4777,5357,10,93,37,30,0,114,5818,14,86
"38524",23.5,95.5,4927,5587,12,90,30,29,2,73,5578,14,89
"38525",24.5,95.5,4807,5367,10,98,41,35,2,93,5468,12,86
"38526",25.5,95.5,4912,5510,17,68,41,35,3,93,5677,17,88
"38527",26.5,95.5,5004,5647,12,73,37,34,2,62,5482,22,90
"38528",27.5,95.5,4947,5515,5,55,31,34,4,33,5168,10,88
"38529",28.5,95.5,4840,5565,9,63,38,40,6,53,5330,18,89
"38530",29.5,95.5,5210,5870,13,60,40,39,4,41,5541,19,93
"38531",30.5,95.5,5085,5802,8,70,34,29,5,42,5550,15,92
"38532",31.5,95.5,5084,5903,12,74,32,34,2,52,5541,16,94
"38555",54.5,95.5,4951,5481,8,80,38,30,2,95,5600,17,88
"38556",55.5,95.5,4546,4533,17,122,54,42,5,180,6084,27,74
"38573",72.5,95.5,4775,5434,12,80,46,42,4,109,5649,14,87
"38574",73.5,95.5,4798,5119,10,105,36,32,5,127,5743,27,83
"38575",74.5,95.5,4734,4999,10,96,40,38,1,146,6012,14,81
"38576",75.5,95.5,4632,5290,19,75,53,27,1,134,5846,21,85
"38629",128.5,95.5,4621,4969,17,102,29,27,1,162,5987,22,81
"38691",190.5,95.5,4943,5494,14,95,39,31,3,108,5661,19,88
"38709",208.5,95.5,4833,5488,12,91,38,35,5,86,5515,24,88
"38710",209.5,95.5,4761,5493,16,78,24,44,2,121,5894,16,88
"38711",210.5,95.5,4664,5046,13,64,40,43,4,131,5934,19,82
"38712",211.5,95.5,4827,4812,13,99,36,21,5,155,5907,10,78
"38713",212.5,95.5,4670,5040,8,98,43,47,6,129,5782,18,82
"38714",213.5,95.5,4588,5295,16,83,27,36,2,122,5846,12,85
"38715",214.5,95.5,4748,5250,16,79,48,30,3,128,5706,16,85
"38716",215.5,95.5,4703,5262,15,92,39,36,6,121,5766,15,85
"38717",216.5,95.5,4840,5385,8,76,34,44,5,88,5831,22,86
"38718",217.5,95.5,4901,5399,16,75,35,43,2,119,5752,19,87
"38719",218.5,95.5,4864,5233,13,89,33,34,2,97,5946,21,84
"38720",219.5,95.5,4737,5398,10,66,31,34,4,96,5674,16,87
"38721",220.5,95.5,4818,5407,10,84,38,36,3,116,5797,19,87
"38722",221.5,95.5,4748,5079,11,74,30,28,2,116,5873,17,82
"38723",222.5,95.5,4605,5127,16,84,35,29,1,152,6002,18,83
"38724",223.5,95.5,4672,5072,11,72,42,34,4,119,5835,26,82
"38751",0.5,94.5,4798,5529,7,115,38,40,5,86,5834,24,89
"38752",1.5,94.5,4840,5461,13,72,40,28,3,104,5565,13,88
"38753",2.5,94.5,4871,5446,14,65,44,29,5,121,5697,15,87
"38754",3.5,94.5,4957,5436,17,88,39,27,1,107,5746,15,87
"38755",4.5,94.5,5022,5662,14,64,38,30,1,81,5573,20,90
"38758",7.5,94.5,4731,5648,9,64,39,36,1,76,5591,18,90
"38760",9.5,94.5,5062,5611,11,78,28,31,4,78,5597,21,90
"38761",10.5,94.5,5030,5847,14,73,33,33,2,60,5553,15,93
"38762",11.5,94.5,4819,5618,7,52,35,35,0,96,5564,23,90
"38763",12.5,94.5,4950,5517,17,62,31,28,2,105,5619,25,88
"38764",13.5,94.5,5029,5568,14,75,50,27,2,85,5594,18,89
"38765",14.5,94.5,4804,5347,12,87,48,29,2,111,5738,27,86
"38766",15.5,94.5,4889,5386,11,93,38,41,5,112,5639,22,87
"38767",16.5,94.5,4813,5093,11,72,39,31,3,110,5868,20,82
"38774",23.5,94.5,4796,5256,9,95,49,52,4,105,5825,15,85
"38775",24.5,94.5,5133,5592,6,97,33,37,2,69,5561,20,89
"38776",25.5,94.5,4912,5561,15,74,39,29,7,78,5553,18,89
"38777",26.5,94.5,4898,5629,10,86,36,38,3,100,5687,16,90
"38779",28.5,94.5,4911,5667,14,64,36,42,1,59,5221,12,90
"38780",29.5,94.5,5038,5969,7,72,44,33,2,40,5442,20,95
"38781",30.5,94.5,5020,5795,13,69,35,30,1,49,5380,21,92
"38782",31.5,94.5,5097,5866,7,62,33,43,2,50,5480,17,93
"38783",32.5,94.5,5056,5910,8,76,34,31,4,58,5550,17,94
"38784",33.5,94.5,5084,5899,9,77,31,40,5,44,5384,24,94
"38823",72.5,94.5,4736,5279,12,120,53,31,2,111,5904,15,85
"38824",73.5,94.5,4709,5263,9,74,35,44,5,108,5693,14,85
"38825",74.5,94.5,4711,5223,15,98,30,51,3,146,5836,15,84
"38826",75.5,94.5,4637,4819,13,92,44,34,4,163,5982,23,78
"38878",127.5,94.5,4689,5075,11,81,42,33,3,136,5748,23,82
"38879",128.5,94.5,4701,5151,5,100,38,27,5,131,5924,14,83
"38880",129.5,94.5,4656,5095,8,84,31,32,3,146,5880,19,82
"38881",130.5,94.5,4446,4795,13,153,87,55,1,163,5991,37,78
"38922",171.5,94.5,5066,5627,13,99,43,29,4,96,5625,18,90
"38940",189.5,94.5,4878,5281,12,92,43,43,2,107,5762,17,85
"38941",190.5,94.5,4899,5281,11,82,29,46,4,93,5789,20,85
"38942",191.5,94.5,4740,5210,14,114,40,44,2,112,5788,18,84
"38958",207.5,94.5,4719,4991,19,76,34,30,1,130,5659,22,81
"38959",208.5,94.5,4825,5396,11,81,35,27,4,83,5476,9,87
"38960",209.5,94.5,4820,5293,13,79,39,47,4,116,5729,25,85
"38961",210.5,94.5,4720,5169,14,84,36,35,3,116,5831,20,83
"38962",211.5,94.5,4723,4960,15,78,38,36,3,138,5863,13,80
"38963",212.5,94.5,4469,4954,11,120,45,46,4,159,6066,26,80
"38964",213.5,94.5,4723,5229,13,83,41,34,2,134,6024,27,84
"38965",214.5,94.5,4651,5176,12,83,43,43,1,117,5862,13,84
"38966",215.5,94.5,4728,5280,14,77,36,27,4,123,5754,21,85
"38967",216.5,94.5,4749,5196,13,80,36,44,5,144,5990,21,84
"38968",217.5,94.5,4715,5073,15,74,42,34,4,145,5972,17,82
"38969",218.5,94.5,4693,5212,13,80,45,36,5,133,5712,23,84
"38970",219.5,94.5,4602,5227,13,82,34,34,2,152,5971,14,84
"38971",220.5,94.5,4736,5139,16,78,37,33,3,115,5939,16,83
"38972",221.5,94.5,4640,5075,11,56,33,29,5,145,5883,20,82
"38974",223.5,94.5,4660,5014,13,72,31,42,2,160,5788,15,81
"38975",224.5,94.5,4805,5342,13,82,39,34,5,138,5797,18,86
"38976",225.5,94.5,4839,5475,11,71,38,35,2,98,5814,10,88
"38977",226.5,94.5,4613,5086,17,120,51,55,2,117,5805,25,82
"39001",0.5,93.5,4987,5573,10,71,43,29,3,71,5489,13,89
"39002",1.5,93.5,4786,5426,8,102,46,45,3,102,5657,20,87
"39003",2.5,93.5,5016,5453,6,79,23,31,0,95,5690,22,87
"39004",3.5,93.5,4852,5432,14,63,32,44,5,104,5478,12,87
"39005",4.5,93.5,5058,5799,11,70,38,32,4,57,5542,16,92
"39006",5.5,93.5,4932,5586,6,58,40,28,5,70,5541,20,89
"39007",6.5,93.5,5054,5570,15,81,34,28,2,95,5650,19,89
"39008",7.5,93.5,4811,5345,12,67,44,37,4,111,5671,22,86
"39010",9.5,93.5,4989,5695,12,80,33,25,2,59,5498,21,91
"39011",10.5,93.5,5117,5788,7,66,46,28,0,70,5576,21,92
"39013",12.5,93.5,4922,5272,6,66,36,45,3,112,5782,23,85
"39014",13.5,93.5,4846,5418,13,83,28,30,3,99,5868,22,87
"39015",14.5,93.5,4624,5086,10,90,39,28,2,103,5588,23,82
"39016",15.5,93.5,4671,5259,18,77,35,32,3,110,5748,12,85
"39017",16.5,93.5,4761,4971,12,84,49,35,2,129,5733,24,81
"39018",17.5,93.5,4628,5050,12,84,49,44,2,152,5743,23,82
"39019",18.5,93.5,4625,4840,17,113,58,47,0,168,6099,17,79
"39025",24.5,93.5,4601,4900,13,134,65,67,5,111,5736,27,80
"39026",25.5,93.5,5007,5607,11,62,33,42,2,67,5551,25,90
"39027",26.5,93.5,5071,5657,11,80,37,30,3,88,5433,21,90
"39028",27.5,93.5,4873,5492,13,85,39,38,4,100,5553,21,88
"39029",28.5,93.5,5006,5672,8,60,35,42,3,76,5561,24,91
"39030",29.5,93.5,5133,5865,9,70,39,25,6,54,5464,14,93
"39031",30.5,93.5,5124,6031,10,45,37,35,0,43,5545,16,96
"39032",31.5,93.5,5121,5724,14,62,26,37,3,52,5495,23,91
"39033",32.5,93.5,5185,5931,16,51,25,29,3,46,5502,16,94
"39034",33.5,93.5,5026,5820,7,54,47,26,2,48,5465,22,93
"39035",34.5,93.5,4968,5748,12,53,37,26,3,45,5423,20,92
"39074",73.5,93.5,4792,5525,12,80,34,34,3,100,5630,22,88
"39075",74.5,93.5,4898,5128,11,76,37,41,7,130,5703,21,83
"39076",75.5,93.5,4626,5012,8,68,37,28,0,153,5836,14,81
"39077",76.5,93.5,4630,5045,15,74,45,23,6,148,5883,22,82
"39107",106.5,93.5,4653,5026,9,84,37,34,1,146,5865,18,81
"39108",107.5,93.5,4675,5034,10,78,37,36,1,137,5881,32,82
"39109",108.5,93.5,4925,5239,9,80,42,29,4,85,5680,22,84
"39110",109.5,93.5,4739,5580,11,79,41,18,1,94,5776,17,89
"39111",110.5,93.5,4655,5085,14,99,38,41,3,125,5874,19,82
"39112",111.5,93.5,4530,4913,10,107,53,32,4,148,6079,27,80
"39129",128.5,93.5,4772,5151,13,87,54,46,3,143,5866,23,83
"39130",129.5,93.5,4640,4945,11,76,37,35,5,163,5966,13,80
"39131",130.5,93.5,4717,5105,11,99,41,30,3,127,5745,21,83
"39132",131.5,93.5,4533,4690,7,87,28,25,4,181,6028,25,77
"39172",171.5,93.5,4743,5483,12,115,34,28,4,115,5711,19,88
"39189",188.5,93.5,4889,5397,8,89,40,34,2,115,5731,24,87
"39190",189.5,93.5,4814,5416,15,112,42,44,1,104,5635,19,87
"39191",190.5,93.5,4777,5422,14,75,41,40,1,105,5642,23,87
"39192",191.5,93.5,4849,5449,8,72,39,36,0,106,5832,26,87
"39209",208.5,93.5,4534,5197,18,129,32,51,2,94,5377,27,84
"39210",209.5,93.5,4895,5509,9,75,43,25,2,99,5692,19,88
"39211",210.5,93.5,4737,5246,10,67,29,50,2,122,5780,17,85
"39212",211.5,93.5,4700,5292,9,83,39,34,7,155,5704,18,85
"39213",212.5,93.5,4501,4920,9,70,39,42,3,174,5742,18,80
"39214",213.5,93.5,4660,4905,9,82,44,42,4,162,6108,21,80
"39219",218.5,93.5,4659,4922,7,124,61,41,2,121,5462,25,80
"39222",221.5,93.5,4887,5608,17,87,35,32,3,101,5387,18,90
"39223",222.5,93.5,4708,5245,13,95,33,27,1,124,5799,28,85
"39224",223.5,93.5,4744,5095,10,76,49,34,2,142,5759,19,82
"39225",224.5,93.5,4761,5365,13,82,38,38,3,121,5778,17,86
"39226",225.5,93.5,4849,5541,10,69,38,39,4,80,5595,14,89
"39251",0.5,92.5,4833,5021,10,83,46,38,3,133,5778,16,81
"39252",1.5,92.5,4992,5725,12,70,45,49,4,73,5563,20,91
"39253",2.5,92.5,4979,5559,6,84,29,42,2,71,5706,10,89
"39254",3.5,92.5,4853,5648,14,64,39,32,2,100,5544,27,90
"39255",4.5,92.5,4916,5759,16,70,34,30,2,46,5467,18,92
"39256",5.5,92.5,5080,5833,8,66,34,28,3,59,5477,15,93
"39258",7.5,92.5,5029,5681,19,70,39,41,4,71,5494,21,91
"39259",8.5,92.5,5047,5652,5,76,24,25,3,68,5483,14,90
"39261",10.5,92.5,4599,5220,13,81,41,27,4,89,5297,18,84
"39262",11.5,92.5,4737,5203,7,65,43,26,1,133,5831,17,84
"39265",14.5,92.5,4799,5388,6,66,50,26,3,111,5744,24,87
"39266",15.5,92.5,4781,5205,7,89,42,30,3,136,5710,22,84
"39267",16.5,92.5,4759,5215,8,73,42,32,0,145,5886,19,84
"39276",25.5,92.5,4527,4853,9,150,61,52,1,157,6122,19,79
"39277",26.5,92.5,4964,5463,15,85,29,34,2,72,5474,20,88
"39278",27.5,92.5,4910,5573,6,95,48,33,6,99,5672,23,89
"39279",28.5,92.5,4988,5562,13,83,41,24,0,74,5784,18,89
"39280",29.5,92.5,4958,5559,8,81,33,30,2,94,5574,20,89
"39281",30.5,92.5,5025,5740,16,58,42,30,2,48,5711,21,92
"39282",31.5,92.5,5096,5854,12,69,30,28,1,47,5580,20,93
"39283",32.5,92.5,4977,5794,8,68,42,29,4,53,5498,9,92
"39284",33.5,92.5,4968,5761,11,55,32,30,3,53,5422,20,92
"39285",34.5,92.5,5270,5853,14,67,50,26,2,46,5483,28,93
"39286",35.5,92.5,4977,5729,8,48,36,38,0,51,5458,22,91
"39287",36.5,92.5,4954,5729,8,63,29,23,2,39,5365,17,91
"39324",73.5,92.5,4539,5086,12,77,36,36,1,99,5620,17,82
"39325",74.5,92.5,4839,5325,12,81,36,27,6,106,5796,22,86
"39326",75.5,92.5,4637,4957,12,72,40,27,1,154,5936,26,80
"39327",76.5,92.5,4607,4956,13,94,49,26,2,146,5920,17,80
"39356",105.5,92.5,4527,4929,13,96,62,30,0,170,5900,22,80
"39357",106.5,92.5,4497,4973,15,91,33,39,3,132,5915,18,81
"39359",108.5,92.5,4803,5511,8,94,37,34,4,94,5692,13,88
"39360",109.5,92.5,4793,5411,9,86,36,32,3,105,5774,19,87
"39361",110.5,92.5,4734,5024,10,87,42,40,7,155,5919,20,81
"39362",111.5,92.5,4732,4920,10,79,34,40,1,155,5956,19,80
"39363",112.5,92.5,4635,5184,13,70,38,30,3,119,5908,23,84
"39364",113.5,92.5,4720,5166,10,75,44,33,3,135,5906,10,83
"39365",114.5,92.5,4739,5419,13,80,54,40,5,119,5637,22,87
"39366",115.5,92.5,4913,5279,12,97,42,30,7,96,5553,25,85
"39367",116.5,92.5,4771,5213,10,73,31,41,1,122,5593,18,84
"39375",124.5,92.5,4402,4937,14,64,44,26,4,141,5744,17,80
"39376",125.5,92.5,4538,4710,8,65,40,39,2,192,6006,21,77
"39381",130.5,92.5,4598,4959,7,70,38,32,4,132,5938,17,80
"39382",131.5,92.5,4555,4537,11,136,60,48,2,158,6262,40,75
"39441",190.5,92.5,4615,5070,14,146,79,75,0,119,5838,36,82
"39460",209.5,92.5,4928,5362,9,88,40,30,5,114,5725,15,86
"39461",210.5,92.5,4892,5488,7,74,33,34,5,82,5575,18,88
"39462",211.5,92.5,4724,5481,9,94,31,48,3,115,5683,14,88
"39463",212.5,92.5,4569,5002,11,84,34,37,5,123,5534,26,81
"39464",213.5,92.5,4635,5026,16,88,40,26,3,160,5935,17,81
"39465",214.5,92.5,4687,5120,10,65,45,20,1,133,5923,15,83
"39466",215.5,92.5,4659,5217,11,126,33,59,2,82,5391,18,84
"39467",216.5,92.5,4937,5536,12,72,46,28,3,73,5570,20,89
"39469",218.5,92.5,4736,5284,11,86,35,29,6,113,5685,20,85
"39470",219.5,92.5,4724,5226,11,68,37,36,3,130,5674,18,84
"39471",220.5,92.5,4489,4877,9,183,51,81,5,153,5984,41,79
"39472",221.5,92.5,4707,5387,10,84,34,43,5,115,5686,31,87
"39473",222.5,92.5,4816,5352,13,114,39,42,5,112,5795,19,86
"39474",223.5,92.5,4874,5294,16,65,40,37,4,123,5736,12,85
"39475",224.5,92.5,4719,5503,15,63,37,34,4,106,5686,22,88
"39476",225.5,92.5,4814,5512,11,89,33,25,3,78,5650,22,88
"39477",226.5,92.5,4692,5270,10,99,45,45,3,100,5581,23,85
"39501",0.5,91.5,4748,4962,9,80,39,44,4,150,5827,18,81
"39502",1.5,91.5,4450,4781,16,78,49,44,1,147,5896,17,78
"39503",2.5,91.5,4829,5307,19,84,41,39,3,110,5812,14,85
"39504",3.5,91.5,5093,5636,17,69,31,38,1,72,5692,12,90
"39505",4.5,91.5,4815,5423,14,75,32,38,7,82,5586,14,87
"39506",5.5,91.5,4955,5561,10,62,41,33,4,83,5733,25,89
"39507",6.5,91.5,4975,5703,8,67,36,40,2,75,5634,21,91
"39508",7.5,91.5,4924,5694,12,60,47,29,3,89,5479,19,91
"39509",8.5,91.5,4957,5733,13,68,32,25,3,86,5693,17,91
"39510",9.5,91.5,4872,5636,12,74,39,30,1,89,5669,20,90
"39511",10.5,91.5,4749,5194,12,73,40,37,4,119,5818,17,84
"39512",11.5,91.5,4656,5221,13,65,54,49,0,136,5748,19,84
"39513",12.5,91.5,4832,5403,11,53,34,44,4,136,5706,17,87
"39514",13.5,91.5,4779,5342,19,71,51,35,0,120,5706,17,86
"39515",14.5,91.5,4710,5111,8,93,40,38,6,123,5758,20,83
"39516",15.5,91.5,4460,4852,18,152,45,76,4,173,6008,24,79
"39518",17.5,91.5,4448,4332,16,149,93,72,5,181,6209,28,72
"39519",18.5,91.5,4664,4892,10,74,47,43,2,169,5874,26,80
"39520",19.5,91.5,4638,4970,10,92,40,29,4,149,6017,19,81
"39528",27.5,91.5,4916,5536,10,80,31,33,4,68,5521,19,89
"39529",28.5,91.5,5063,5688,13,86,41,24,4,68,5591,17,91
"39530",29.5,91.5,4884,5652,18,94,40,39,5,82,5609,18,90
"39531",30.5,91.5,4894,5566,12,87,42,33,2,81,5611,23,89
