"","x","y","N","Al","Ca","Cr","Fe","K","Mg","Mn","Na","Si","Ti","An"
"97050",49.5,305.5,2,5277,3876,8,53,28,47,10,446,6481,52,79.0987784561738
"97051",50.5,305.5,2,5280,3963,3,29,23,43,9,522,6563,35,80.8614466738554
"97052",51.5,305.5,2,4990,3728,5,52,26,46,7,556,6410,39,76.1002164306926
"97133",132.5,305.5,2,5202,3943,6,40,19,49,8,471,6568,49,80.4562355893309
"97134",133.5,305.5,2,5237,4042,7,49,17,39,11,467,6486,57,82.4620304577271
"97135",134.5,305.5,2,5332,4011,3,42,21,51,6,436,6468,43,81.8339532767141
"97136",135.5,305.5,2,5265,4113,3,52,20,53,9,457,6325,55,83.900529807789
"97137",136.5,305.5,2,5267,4097,1,41,24,37,9,414,6293,41,83.5763609401694
"97138",137.5,305.5,2,5215,4016,6,47,21,42,6,457,6283,53,81.9352560478453
"97139",138.5,305.5,2,5274,4073,4,47,19,61,7,422,6421,42,83.09010763874
"97140",139.5,305.5,2,5353,4049,2,44,31,35,6,455,6475,47,82.6038543373107
"97141",140.5,305.5,2,5226,3992,6,54,22,47,3,487,6405,39,81.4490027464159
"97142",141.5,305.5,2,5289,3838,5,47,21,47,10,520,6270,50,78.3288773955773
"97143",142.5,305.5,2,5244,4115,10,50,18,39,6,512,6397,45,83.9410509162415
"97499",498.5,305.5,2,5128,3888,6,57,28,60,7,489,6530,38,79.3419051068885
"97500",499.5,305.5,2,5249,4004,5,54,15,43,0,492,6437,48,81.6921293971306
"97550",49.5,304.5,2,5061,3776,2,55,31,66,7,468,6406,48,77.0727230335514
"97551",50.5,304.5,2,5132,3904,7,48,24,58,10,468,6414,47,79.6660739745081
"97552",51.5,304.5,2,5280,4060,2,48,22,45,5,424,6348,60,82.8267204337991
"97553",52.5,304.5,2,5278,4039,3,47,17,44,10,403,6332,54,82.4012487950484
"97554",53.5,304.5,2,5190,4006,7,63,20,47,11,438,6348,38,81.732650505583
"97558",57.5,304.5,2,4962,3622,5,63,26,37,10,623,6494,53,73.9525976827128
"97632",131.5,304.5,2,5279,3914,5,51,33,40,9,443,6404,41,79.8686795167704
"97633",132.5,304.5,2,5291,3986,4,38,13,43,8,432,6332,54,81.3274394210585
"97634",133.5,304.5,2,5413,4301,5,47,13,49,5,339,6264,52,87.7095140023192
"97635",134.5,304.5,2,5442,4113,5,33,18,34,4,419,6389,57,83.900529807789
"97636",135.5,304.5,2,5398,4130,6,39,17,40,6,431,6300,47,84.2449592296348
"97637",136.5,304.5,2,5247,4160,11,36,20,52,3,407,6351,44,84.8527758564216
"97638",137.5,304.5,2,5328,4091,6,44,20,41,12,458,6480,47,83.4547976148121
"97639",138.5,304.5,2,5232,4029,9,42,10,41,4,510,6394,48,82.1986432527862
"97640",139.5,304.5,2,5124,3808,3,41,23,51,12,521,6480,35,77.7210607687906
"97641",140.5,304.5,2,5286,3938,4,35,21,39,7,474,6450,53,80.3549328181998
"97642",141.5,304.5,2,5197,4016,7,47,19,29,6,481,6434,47,81.9352560478453
"97643",142.5,304.5,2,5217,3852,6,38,24,35,11,474,6569,61,78.6125251547445
"97644",143.5,304.5,2,5260,4086,4,52,22,41,9,466,6391,40,83.353494843681
"97645",144.5,304.5,2,5209,4026,6,43,11,43,5,474,6458,50,82.1378615901075
"97999",498.5,304.5,2,5118,3996,6,42,24,65,8,492,6606,57,81.5300449633208
"98000",499.5,304.5,2,5270,4026,5,49,14,37,6,427,6396,62,82.1378615901075
"98051",50.5,303.5,2,5078,3813,6,54,36,73,9,559,6581,61,77.8223635399217
"98052",51.5,303.5,2,4932,3685,4,55,23,45,3,557,6401,56,75.229012598965
"98053",52.5,303.5,2,5266,3969,2,43,19,46,6,448,6385,43,80.9830099992127
"98054",53.5,303.5,2,5220,3936,3,43,19,38,8,455,6435,41,80.3144117097473
"98055",54.5,303.5,2,5241,4069,7,50,21,31,5,455,6449,53,83.0090654218351
"98056",55.5,303.5,2,5227,3995,3,41,23,55,5,429,6409,46,81.5097844090946
"98057",56.5,303.5,2,5282,4117,5,52,22,41,5,482,6382,53,83.9815720246939
"98058",57.5,303.5,2,5238,3948,4,34,16,38,5,441,6429,50,80.557538360462
"98059",58.5,303.5,2,5159,4017,5,58,22,48,7,464,6384,41,81.9555166020715
"98131",130.5,303.5,2,5279,4076,8,51,24,50,3,480,6323,50,83.1508893014187
"98132",131.5,303.5,2,5216,4019,8,48,23,37,12,461,6441,47,81.9960377105239
"98133",132.5,303.5,2,5401,4169,7,44,17,36,10,295,6118,45,85.0351208444576
"98134",133.5,303.5,2,5506,4321,5,44,23,41,6,284,6294,50,88.1147250868437
"98135",134.5,303.5,2,5429,4136,6,36,19,41,8,343,6409,69,84.3665225549922
"98136",135.5,303.5,2,5315,4332,5,41,23,35,6,285,6210,47,88.3375911833322
"98137",136.5,303.5,2,5447,4397,4,44,20,32,8,268,6048,35,89.6545272080368
"98138",137.5,303.5,2,5471,4281,2,50,19,44,5,296,6140,40,87.3043029177947
"98139",138.5,303.5,2,5445,4456,5,46,20,33,3,315,6220,47,90.849899907384
"98140",139.5,303.5,2,5273,3922,7,45,17,40,9,503,6459,53,80.0307639505802
"98141",140.5,303.5,2,5135,3944,6,46,14,39,6,510,6662,50,80.4764961435571
"98142",141.5,303.5,2,5427,4001,7,37,19,40,4,540,6447,44,81.6313477344519
"98143",142.5,303.5,2,5273,4089,3,45,23,40,6,437,6469,43,83.4142765063596
"98144",143.5,303.5,2,5306,4041,7,46,23,41,11,477,6481,34,82.4417699035009
"98145",144.5,303.5,2,5190,4091,7,35,16,46,10,486,6335,46,83.4547976148121
"98500",499.5,303.5,2,5040,3738,7,90,27,62,10,516,6656,58,76.3028219729549
"98552",51.5,302.5,2,5009,3741,5,61,19,43,10,510,6304,47,76.3636036356336
"98553",52.5,302.5,2,5208,3738,2,34,12,40,5,506,6200,43,76.3028219729549
"98556",55.5,302.5,2,5369,3959,5,52,22,40,7,441,6381,39,80.7804044569505
"98557",56.5,302.5,2,5284,4047,4,48,18,44,10,486,6335,47,82.5633332288582
"98558",57.5,302.5,2,5245,3920,3,39,18,48,9,478,6455,43,79.9902428421277
"98559",58.5,302.5,2,5206,3966,9,38,31,45,9,498,6367,52,80.922228336534
"98630",129.5,302.5,2,5267,3957,9,39,21,33,5,473,6633,51,80.739883348498
"98631",130.5,302.5,2,5232,4031,8,35,26,41,6,482,6475,48,82.2391643612386
"98632",131.5,302.5,2,5399,4341,6,27,21,32,6,325,6345,52,88.5199361713682
"98634",133.5,302.5,2,5299,4039,6,37,13,55,1,405,6478,46,82.4012487950484
"98635",134.5,302.5,2,5505,4360,2,35,16,31,6,296,6263,55,88.9048867016665
"98636",135.5,302.5,2,5538,4330,6,46,19,51,2,302,6177,41,88.2970700748797
"98637",136.5,302.5,2,5423,4269,5,38,14,35,8,269,6192,45,87.06117626708
"98638",137.5,302.5,2,5388,4288,4,37,22,47,7,270,6242,50,87.4461267973783
"98639",138.5,302.5,2,5334,4047,8,42,28,52,9,413,6270,50,82.5633332288582
"98640",139.5,302.5,2,5510,4313,4,53,20,36,6,282,6345,37,87.9526406530339
"98641",140.5,302.5,2,5236,4146,2,35,13,38,7,463,6462,42,84.5691280972544
"98642",141.5,302.5,2,5123,3803,6,36,27,45,4,578,6458,54,77.6197579976595
"98643",142.5,302.5,2,5221,3979,3,43,23,37,3,417,6528,51,81.185615541475
"98644",143.5,302.5,2,5265,4253,6,29,19,46,2,428,6212,52,86.7370073994604
"98645",144.5,302.5,2,5258,4109,7,48,15,35,10,471,6330,36,83.8194875908841
"98646",145.5,302.5,2,5253,4078,7,40,21,40,12,488,6432,48,83.1914104098712
"98810",309.5,302.5,2,4920,3556,6,42,21,38,9,694,6826,52,72.615401103782
"99058",57.5,301.5,2,5196,3830,6,34,21,44,5,511,6594,38,78.1667929617675
"99130",129.5,301.5,2,5350,3973,6,36,21,44,6,458,6442,55,81.0640522161176
"99131",130.5,301.5,2,5406,3978,9,37,19,44,4,449,6320,60,81.1653549872487
"99132",131.5,301.5,2,5446,4443,8,49,17,42,4,264,6119,44,90.5865127024431
"99134",133.5,301.5,2,5431,4338,2,47,19,29,7,306,6209,60,88.4591545086895
"99135",134.5,301.5,2,5355,4276,6,46,16,34,8,367,6321,44,87.2030001466636
"99136",135.5,301.5,2,5325,4311,3,33,20,29,8,340,6279,56,87.9121195445815
"99137",136.5,301.5,2,5449,4396,5,59,23,40,9,252,6050,53,89.6342666538105
"99138",137.5,301.5,2,5334,4415,7,47,13,39,7,296,6050,43,90.0192171841088
"99139",138.5,301.5,2,5378,4188,7,48,22,48,7,422,6482,38,85.4200713747558
"99140",139.5,301.5,2,5393,4246,7,45,7,29,5,262,6264,41,86.5951835198769
"99141",140.5,301.5,2,5402,4340,6,38,21,47,9,278,6210,44,88.499675617142
"99142",141.5,301.5,2,5367,4188,3,39,23,34,3,387,6335,43,85.4200713747558
"99143",142.5,301.5,2,5223,4021,6,35,17,47,7,476,6432,44,82.0365588189764
"99144",143.5,301.5,2,5242,4161,1,44,16,39,9,472,6396,48,84.8730364106478
"99145",144.5,301.5,2,5321,3949,3,48,28,46,12,458,6355,44,80.5777989146882
"99146",145.5,301.5,2,5305,4006,5,29,17,51,16,494,6517,53,81.732650505583
"99147",146.5,301.5,2,5069,3604,3,55,19,48,5,620,6513,47,73.5879077066408
"99310",309.5,301.5,2,5025,3733,4,32,28,49,6,666,6722,38,76.2015192018238
"99311",310.5,301.5,2,4971,3531,5,33,12,43,11,662,6653,52,72.1088872481264
"99312",311.5,301.5,2,5159,3816,3,45,24,43,10,556,6461,43,77.8831452026004
"99334",333.5,301.5,2,5323,4046,6,40,15,50,6,447,6451,40,82.543072674632
"99335",334.5,301.5,2,5269,4022,4,42,22,38,7,430,6687,52,82.0568193732026
"99336",335.5,301.5,2,5342,4025,4,38,24,43,5,494,6324,37,82.1176010358813
"99337",336.5,301.5,2,5214,4075,6,38,23,36,10,477,6319,51,83.1306287471925
"99338",337.5,301.5,2,5305,4016,5,54,18,33,9,490,6466,35,81.9352560478453
"99630",129.5,300.5,2,5343,3955,6,47,14,52,3,493,6433,63,80.6993622400456
"99631",130.5,300.5,2,5111,4112,4,47,25,40,6,485,6520,59,83.8802692535628
"99632",131.5,300.5,2,5431,4468,6,48,19,35,5,272,6123,48,91.0930265580987
"99634",133.5,300.5,2,5474,4410,5,52,16,36,12,272,6174,54,89.9179144129777
"99635",134.5,300.5,2,5415,4399,4,52,11,36,10,289,6146,47,89.6950483164892
"99636",135.5,300.5,2,5346,4247,2,47,20,41,5,335,6227,46,86.6154440741031
"99637",136.5,300.5,2,5357,4247,4,44,18,41,5,315,6297,43,86.6154440741031
"99638",137.5,300.5,2,5492,4312,9,58,16,31,12,324,6250,43,87.9323800988077
"99639",138.5,300.5,2,5490,4363,6,54,18,42,8,294,6360,33,88.9656683643451
"99640",139.5,300.5,2,5404,4421,8,40,14,39,12,326,6253,45,90.1407805094661
"99641",140.5,300.5,2,5496,4215,2,37,25,33,2,284,6154,43,85.9671063388639
"99642",141.5,300.5,2,5565,4377,4,44,23,40,3,254,6295,51,89.2493161235123
"99643",142.5,300.5,2,5389,4263,7,33,18,35,10,341,6310,41,86.9396129417227
"99644",143.5,300.5,2,5305,4232,6,45,14,35,6,333,6259,45,86.3115357607097
"99645",144.5,300.5,2,5271,3961,10,34,10,46,9,446,6411,40,80.8209255654029
"99646",145.5,300.5,2,5379,4037,4,50,19,41,11,468,6355,54,82.360727686596
"99647",146.5,300.5,2,5234,4140,4,50,19,49,11,463,6621,53,84.4475647718971
"99762",261.5,300.5,2,4894,3495,4,77,35,70,7,643,6833,50,71.3795072959824
"99810",309.5,300.5,2,4831,3560,5,60,33,73,2,749,6824,55,72.6964433206869
"99811",310.5,300.5,2,5074,3812,5,46,30,39,8,674,6734,51,77.8021029856955
"99812",311.5,300.5,2,4950,3588,8,38,26,60,9,668,6851,67,73.2637388390212
"99834",333.5,300.5,2,5212,4045,6,39,17,44,7,471,6453,58,82.5228121204058
"99835",334.5,300.5,2,5221,4159,5,43,25,44,3,462,6475,56,84.8325153021953
"99836",335.5,300.5,2,5226,4126,9,26,18,56,6,462,6417,44,84.1639170127299
"99837",336.5,300.5,2,5198,3764,9,42,17,47,8,608,6753,50,76.8295963828367
"99838",337.5,300.5,2,5233,3947,7,37,19,44,6,478,6414,51,80.5372778062358
"99839",338.5,300.5,2,5256,3898,3,41,8,47,6,423,6400,52,79.5445106491508
"99840",339.5,300.5,2,5343,4014,5,36,13,51,9,455,6426,55,81.8947349393928
"99841",340.5,300.5,2,5426,4002,12,48,28,38,4,410,6394,52,81.6516082886781
"99842",341.5,300.5,2,5349,4035,7,41,27,45,12,428,6489,58,82.3202065781435
"99843",342.5,300.5,2,5085,3796,7,56,24,62,10,548,6562,37,77.4779341180759
"100129",128.5,299.5,2,5279,3948,3,42,14,33,3,472,6381,53,80.557538360462
"100130",129.5,299.5,2,5206,3977,7,48,20,36,5,460,6463,49,81.1450944330225
"100131",130.5,299.5,2,5251,4038,6,25,27,30,7,506,6422,47,82.3809882408222
"100132",131.5,299.5,2,5362,4361,9,41,11,33,15,311,6258,38,88.9251472558927
"100133",132.5,299.5,2,5310,4307,7,37,22,40,6,298,6189,48,87.8310773276766
"100134",133.5,299.5,2,5601,4495,2,39,13,44,8,274,6185,47,91.6400615222068
"100135",134.5,299.5,2,5273,4378,10,39,11,32,8,246,6127,45,89.2695766777385
"100136",135.5,299.5,2,5452,4326,6,42,12,36,6,250,6178,48,88.2160278579748
"100137",136.5,299.5,2,5493,4261,6,51,15,48,7,280,6212,42,86.8990918332702
"100138",137.5,299.5,2,5433,4175,4,42,18,54,9,371,6308,40,85.1566841698149
"100139",138.5,299.5,2,5442,4528,6,65,14,36,10,232,6099,46,92.3086598116722
"100140",139.5,299.5,2,5378,4121,3,36,27,44,10,288,6387,41,84.0626142415988
"100141",140.5,299.5,2,5468,4349,8,36,19,42,9,287,6107,44,88.682020605178
"100142",141.5,299.5,2,5454,4242,3,46,14,40,11,288,6137,48,86.514141302972
"100143",142.5,299.5,2,5432,4337,5,43,18,42,8,290,6139,41,88.4388939544633
"100144",143.5,299.5,2,5420,4200,7,43,25,40,12,358,6273,35,85.6631980254705
"100145",144.5,299.5,2,5313,4042,5,42,26,41,7,418,6418,48,82.4620304577271
"100146",145.5,299.5,2,5317,4113,9,51,19,39,7,451,6439,48,83.900529807789
"100147",146.5,299.5,2,5214,4063,5,40,21,49,9,425,6473,52,82.8875020964778
"100334",333.5,299.5,2,5313,4092,4,58,17,44,5,480,6263,51,83.4750581690383
"100335",334.5,299.5,2,5078,4009,3,34,19,56,8,465,6534,54,81.7934321682617
"100336",335.5,299.5,2,5320,4091,7,38,20,45,6,409,6294,60,83.4547976148121
"100337",336.5,299.5,2,5251,3869,2,42,20,39,4,479,6374,57,78.9569545765903
"100338",337.5,299.5,2,5112,4011,6,50,16,53,12,394,6357,54,81.8339532767141
"100339",338.5,299.5,2,5266,4051,2,53,29,44,7,494,6543,50,82.6443754457631
"100340",339.5,299.5,2,5207,3916,10,44,19,46,9,566,6436,40,79.9092006252228
"100341",340.5,299.5,2,5178,4012,7,44,31,39,7,450,6444,55,81.8542138309404
"100342",341.5,299.5,2,5266,3980,3,47,25,38,4,450,6457,52,81.2058760957012
"100343",342.5,299.5,2,5237,3933,5,45,28,40,5,536,6441,44,80.2536300470686
"100344",343.5,299.5,2,5356,3945,2,50,14,29,6,446,6355,43,80.4967566977833
"100345",344.5,299.5,2,5120,3909,4,54,19,44,8,502,6495,42,79.7673767456393
"100422",421.5,299.5,2,5339,4080,3,38,20,44,5,461,6370,51,83.2319315183236
"100423",422.5,299.5,2,5226,4084,8,52,27,39,3,404,6343,54,83.3129737352285
"100424",423.5,299.5,2,5189,4071,4,56,24,40,12,443,6441,52,83.0495865302876
"100556",55.5,298.5,2,5239,4001,7,48,19,44,12,440,6302,51,81.6313477344519
"100557",56.5,298.5,2,5267,3857,5,55,22,45,8,505,6451,44,78.7138279258756
"100558",57.5,298.5,2,5035,3852,1,43,24,43,8,534,6588,56,78.6125251547445
"100629",128.5,298.5,2,5191,3926,6,45,17,44,14,485,6512,42,80.1118061674851
"100630",129.5,298.5,2,5260,4101,6,40,19,40,5,449,6453,40,83.6574031570743
"100631",130.5,298.5,2,5196,3971,5,41,15,35,7,497,6494,35,81.0235311076652
"100632",131.5,298.5,2,5404,4250,9,33,22,44,7,342,6304,48,86.6762257367818
"100633",132.5,298.5,2,5343,4256,7,41,20,43,9,265,6182,46,86.7977890621391
"100634",133.5,298.5,2,5368,4259,6,40,14,38,2,332,6195,50,86.8585707248178
"100635",134.5,298.5,2,5344,4287,2,42,22,41,5,366,6266,45,87.4258662431521
"100636",135.5,298.5,2,5473,4284,2,45,26,47,9,350,6253,35,87.3650845804734
"100637",136.5,298.5,2,5504,4403,8,46,27,41,13,295,6249,63,89.7760905333941
"100638",137.5,298.5,2,5559,4416,1,53,17,36,6,236,6125,48,90.039477738335
"100639",138.5,298.5,2,5575,4440,6,44,18,46,7,225,6058,60,90.5257310397644
"100640",139.5,298.5,2,5408,4247,4,28,31,43,8,304,6325,43,86.6154440741031
"100641",140.5,298.5,2,5269,4241,6,41,17,45,10,304,6333,49,86.4938807487458
"100642",141.5,298.5,2,5386,4317,5,57,16,48,7,297,6200,45,88.0336828699388
"100643",142.5,298.5,2,5294,4307,5,46,19,34,6,264,6254,50,87.8310773276766
"100644",143.5,298.5,2,5270,4100,4,36,22,50,4,495,6447,52,83.6371426028481
"100645",144.5,298.5,2,5237,4007,6,30,25,35,5,479,6464,37,81.7529110598092
"100646",145.5,298.5,2,5259,3996,7,43,16,42,10,474,6520,50,81.5300449633208
"100647",146.5,298.5,2,5279,4070,6,36,26,46,2,461,6470,59,83.0293259760614
"100833",332.5,298.5,2,5217,3932,5,55,18,60,10,480,6545,58,80.2333694928424
"100834",333.5,298.5,2,5168,4087,10,41,22,45,9,397,6461,43,83.3737553979072
"100835",334.5,298.5,2,5405,4028,4,38,16,54,6,421,6408,55,82.17838269856
"100836",335.5,298.5,2,5241,3810,5,50,17,56,4,450,6622,57,77.761581877243
"100837",336.5,298.5,2,5179,4056,5,35,9,52,8,470,6450,39,82.7456782168942
"100838",337.5,298.5,2,5221,4035,6,44,19,45,11,431,6423,57,82.3202065781435
"100839",338.5,298.5,2,5194,4003,4,33,16,42,12,459,6292,41,81.6718688429043
"100840",339.5,298.5,2,5136,4029,7,36,19,44,8,474,6479,30,82.1986432527862
"100841",340.5,298.5,2,5311,4074,5,48,13,38,6,495,6480,43,83.1103681929663
"100842",341.5,298.5,2,5212,4064,3,38,23,46,6,463,6600,44,82.907762650704
"100843",342.5,298.5,2,5205,3994,7,49,28,53,7,476,6377,50,81.4895238548683
"100844",343.5,298.5,2,5132,4025,7,57,22,38,9,466,6479,55,82.1176010358813
"100845",344.5,298.5,2,5332,4011,8,53,22,34,6,423,6323,46,81.8339532767141
"100922",421.5,298.5,2,5048,3759,6,49,23,65,2,551,6688,52,76.7282936117056
"100923",422.5,298.5,2,5331,4097,3,48,17,43,7,434,6424,49,83.5763609401694
"100924",423.5,298.5,2,5171,4053,8,52,27,51,8,446,6398,58,82.6848965542156
"100925",424.5,298.5,2,5189,4011,3,48,18,51,10,457,6153,38,81.8339532767141
"101056",55.5,297.5,2,5138,3923,3,52,17,55,5,517,6523,53,80.0510245048064
"101057",56.5,297.5,2,5274,4005,3,46,22,36,10,460,6547,47,81.7123899513568
"101129",128.5,297.5,2,5230,3819,6,38,21,44,6,541,6574,46,77.943926865279
"101130",129.5,297.5,2,5300,3952,2,32,21,47,6,495,6453,51,80.6385805773669
"101131",130.5,297.5,2,5300,4036,5,54,20,42,10,443,6427,50,82.3404671323698
"101132",131.5,297.5,2,5386,4433,3,43,21,32,7,291,6043,44,90.3839071601808
"101133",132.5,297.5,2,5273,4208,4,51,21,52,3,399,6305,51,85.8252824592803
"101135",134.5,297.5,2,5148,3775,7,55,35,42,7,595,6700,43,77.0524624793252
"101136",135.5,297.5,2,5158,3957,2,51,22,53,12,484,6370,48,80.739883348498
"101137",136.5,297.5,2,5313,4188,4,38,24,42,7,366,6332,42,85.4200713747558
"101138",137.5,297.5,2,5513,4413,11,46,13,52,11,249,6030,52,89.9786960756563
"101139",138.5,297.5,2,5488,4402,8,45,13,49,9,267,6282,57,89.7558299791679
"101140",139.5,297.5,2,5371,4293,4,56,25,30,5,290,6284,54,87.5474295685094
"101141",140.5,297.5,2,5500,4180,6,40,19,35,9,242,6049,46,85.257986940946
"101142",141.5,297.5,2,5269,4376,3,40,20,35,6,246,6131,58,89.229055569286
"101143",142.5,297.5,2,5292,4353,8,42,14,34,6,333,6182,54,88.7630628220829
"101144",143.5,297.5,2,5390,4091,5,32,13,33,11,433,6439,49,83.4547976148121
"101145",144.5,297.5,2,5230,3987,4,40,14,39,8,458,6444,37,81.3476999752848
"101146",145.5,297.5,2,5265,4045,6,48,25,41,4,470,6471,49,82.5228121204058
"101334",333.5,297.5,2,5003,3961,7,46,20,41,9,402,6496,36,80.8209255654029
"101337",336.5,297.5,2,5205,3965,6,47,19,54,8,467,6525,66,80.9019677823078
"101338",337.5,297.5,2,5179,3774,4,45,26,49,8,550,6500,50,77.032201925099
"101339",338.5,297.5,2,5135,4021,8,39,27,50,2,408,6220,42,82.0365588189764
"101340",339.5,297.5,2,5108,4032,5,39,17,43,4,488,6565,51,82.2594249154648
"101341",340.5,297.5,2,5162,3909,4,65,32,47,8,476,6535,49,79.7673767456393
"101343",342.5,297.5,2,5266,3943,8,51,21,44,2,452,6464,56,80.4562355893309
"101344",343.5,297.5,2,5037,4066,5,49,18,42,9,484,6400,54,82.9482837591565
"101345",344.5,297.5,2,5254,4144,5,43,19,40,5,456,6416,57,84.528606988802
"101424",423.5,297.5,2,4906,3893,8,57,24,56,6,527,6506,50,79.4432078780197
"101425",424.5,297.5,2,5330,4107,4,51,16,60,7,394,6474,51,83.7789664824317
"101560",59.5,296.5,2,5238,3861,1,50,23,50,12,518,6289,53,78.7948701427805
"101628",127.5,296.5,2,4974,4045,10,34,24,53,9,543,6610,42,82.5228121204058
"101629",128.5,296.5,2,5232,3958,5,42,15,43,10,498,6509,43,80.7601439027242
"101630",129.5,296.5,2,5179,3840,1,42,22,40,9,497,6571,48,78.3693985040298
"101631",130.5,296.5,2,5256,3931,5,48,22,35,8,440,6419,33,80.2131089386162
"101632",131.5,296.5,2,5370,4140,9,47,24,36,8,398,6402,46,84.4475647718971
"101633",132.5,296.5,2,5105,4071,6,59,23,71,8,306,6051,49,83.0495865302876
"101634",133.5,296.5,2,5379,4133,3,42,18,41,11,405,6323,51,84.3057408923135
"101635",134.5,296.5,2,5091,3988,4,51,14,51,3,470,6436,42,81.367960529511
"101636",135.5,296.5,2,5216,3911,2,49,27,44,11,485,6449,44,79.8078978540917
"101637",136.5,296.5,2,5312,4157,13,57,28,35,5,384,6345,43,84.7919941937429
"101638",137.5,296.5,2,5546,4341,6,39,33,41,4,274,6209,50,88.5199361713682
"101639",138.5,296.5,2,5476,4366,6,32,29,35,9,247,6176,45,89.0264500270238
"101640",139.5,296.5,2,5505,4338,4,38,21,42,9,279,6143,57,88.4591545086895
"101641",140.5,296.5,2,5439,4337,7,34,13,38,7,288,6141,50,88.4388939544633
"101642",141.5,296.5,2,5349,4282,7,39,28,50,4,290,6063,44,87.324563472021
"101643",142.5,296.5,2,5382,4378,7,33,18,40,7,287,6211,48,89.2695766777385
"101644",143.5,296.5,2,5302,4047,7,38,23,41,11,481,6343,33,82.5633332288582
"101645",144.5,296.5,2,5161,4092,4,43,26,39,9,457,6534,34,83.4750581690383
"101838",337.5,296.5,2,5278,4044,11,30,22,36,6,447,6474,42,82.5025515661795
"101839",338.5,296.5,2,4971,3826,3,45,25,50,5,575,6446,35,78.0857507448626
"101840",339.5,296.5,2,5243,4007,7,32,19,35,14,488,6499,60,81.7529110598092
"101841",340.5,296.5,2,5219,3838,4,46,20,45,2,529,6590,47,78.3288773955773
"101842",341.5,296.5,2,5121,3928,5,49,11,36,4,536,6580,45,80.1523272759375
"101843",342.5,296.5,2,4934,3687,7,48,20,58,5,641,6656,45,75.2695337074174
"101844",343.5,296.5,2,5034,3982,5,37,29,49,9,513,6465,53,81.2463972041536
"101845",344.5,296.5,2,5125,4028,5,35,15,44,10,439,6217,51,82.17838269856
"101891",390.5,296.5,2,5037,3885,8,42,21,45,5,517,6618,50,79.2811234442099
"102032",31.5,295.5,2,5183,3925,6,48,19,35,11,508,6599,53,80.0915456132588
"102129",128.5,295.5,2,5190,3925,3,35,25,39,9,465,6361,42,80.0915456132588
"102130",129.5,295.5,2,5206,3856,2,43,18,40,8,478,6544,54,78.6935673716494
"102131",130.5,295.5,2,5276,3916,1,45,14,42,8,470,6374,44,79.9092006252228
"102132",131.5,295.5,2,5139,4037,3,41,19,44,12,430,6366,46,82.360727686596
"102133",132.5,295.5,2,5296,4209,8,62,20,60,7,321,6332,45,85.8455430135066
"102134",133.5,295.5,2,5373,4214,4,57,16,39,9,361,6442,55,85.9468457846377
"102135",134.5,295.5,2,5223,4053,7,49,15,49,11,454,6342,42,82.6848965542156
"102136",135.5,295.5,2,5211,4045,8,41,25,36,5,542,6518,42,82.5228121204058
"102137",136.5,295.5,2,5343,4235,5,41,19,35,10,308,6210,32,86.3723174233884
"102138",137.5,295.5,2,5557,4319,3,44,14,36,7,236,6211,53,88.0742039783913
"102139",138.5,295.5,2,5363,4395,9,52,15,40,5,261,6200,48,89.6140060995843
"102140",139.5,295.5,2,5518,4355,4,43,17,40,7,262,6139,43,88.8035839305353
"102141",140.5,295.5,2,5352,4399,7,44,17,25,4,323,6215,41,89.6950483164892
"102142",141.5,295.5,2,5491,4505,6,37,17,37,8,273,6271,54,91.842667064469
"102143",142.5,295.5,2,5545,4381,6,51,18,43,3,262,6202,41,89.3303583404172
"102144",143.5,295.5,2,5402,4161,7,33,24,42,12,480,6370,68,84.8730364106478
"102340",339.5,295.5,2,5307,4080,4,58,17,43,9,434,6478,46,83.2319315183236
"102345",344.5,295.5,2,4920,3883,5,61,33,56,6,492,6446,61,79.2406023357574
"102436",435.5,295.5,2,5248,3960,3,47,16,45,8,504,6449,55,80.8006650111767
"102437",436.5,295.5,2,5201,4065,4,36,18,48,6,458,6340,51,82.9280232049303
"102438",437.5,295.5,2,5232,4001,3,48,24,50,8,489,6499,48,81.6313477344519
"102439",438.5,295.5,2,5024,3863,5,45,32,70,4,532,6624,46,78.8353912512329
"102531",30.5,294.5,2,5261,3981,5,46,23,45,6,434,6404,51,81.2261366499274
